,BU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,MA.CZC,PP.DCE,RB.SHF,TA.CZC,V.DCE,ZC.CZC
2018-05-09,0.0,453.0,-355.0,-84.0,226.0,0.0,601.0,0.0,0.0,0.0,0.0,-278.0
2018-05-10,-550.0,449.0,0.0,0.0,224.0,0.0,600.0,-359.0,0.0,0.0,0.0,-272.0
2018-05-11,0.0,442.0,0.0,0.0,220.0,0.0,597.0,-360.0,0.0,-575.0,0.0,-269.0
2018-05-14,0.0,442.0,-342.0,-80.0,220.0,0.0,601.0,0.0,0.0,0.0,0.0,-265.0
2018-05-15,0.0,439.0,-343.0,-79.0,219.0,0.0,594.0,0.0,0.0,0.0,0.0,-263.0
2018-05-16,0.0,437.0,-345.0,-79.0,218.0,0.0,587.0,0.0,0.0,0.0,0.0,-261.0
2018-05-17,0.0,433.0,0.0,-79.0,223.0,0.0,587.0,-361.0,0.0,0.0,0.0,-263.0
2018-05-18,0.0,439.0,-349.0,-80.0,226.0,0.0,589.0,0.0,0.0,0.0,0.0,-264.0
2018-05-21,-509.0,444.0,0.0,0.0,225.0,0.0,592.0,-358.0,0.0,0.0,0.0,-269.0
2018-05-22,-510.0,443.0,0.0,0.0,228.0,0.0,598.0,-358.0,0.0,-576.0,0.0,0.0
2018-05-23,-519.0,449.0,0.0,0.0,236.0,0.0,600.0,-361.0,0.0,-577.0,0.0,0.0
2018-05-24,-520.0,442.0,0.0,0.0,233.0,0.0,601.0,-362.0,0.0,-577.0,0.0,0.0
2018-05-25,-522.0,443.0,-367.0,0.0,236.0,0.0,611.0,-365.0,0.0,0.0,0.0,0.0
2018-05-28,-534.0,440.0,-368.0,0.0,232.0,0.0,610.0,0.0,0.0,-586.0,0.0,0.0
2018-05-29,-533.0,433.0,-359.0,0.0,228.0,0.0,608.0,-363.0,0.0,0.0,0.0,0.0
2018-05-30,0.0,431.0,-366.0,0.0,231.0,0.0,613.0,-363.0,0.0,-586.0,0.0,0.0
2018-05-31,0.0,427.0,-360.0,0.0,224.0,0.0,604.0,-363.0,0.0,0.0,-497.0,0.0
2018-06-01,0.0,427.0,-362.0,0.0,222.0,0.0,597.0,-359.0,0.0,-580.0,0.0,0.0
2018-06-04,0.0,431.0,-365.0,0.0,224.0,0.0,602.0,-359.0,0.0,0.0,-486.0,0.0
2018-06-05,0.0,426.0,-357.0,0.0,223.0,0.0,608.0,-359.0,0.0,0.0,-479.0,0.0
2018-06-06,0.0,425.0,-354.0,0.0,223.0,0.0,607.0,-363.0,0.0,0.0,-483.0,0.0
2018-06-07,0.0,423.0,-355.0,0.0,221.0,0.0,593.0,-359.0,0.0,0.0,-476.0,0.0
2018-06-08,0.0,423.0,-357.0,80.0,221.0,0.0,0.0,-358.0,0.0,0.0,-468.0,0.0
2018-06-11,0.0,423.0,-355.0,0.0,223.0,0.0,590.0,-354.0,0.0,0.0,-469.0,0.0
2018-06-12,0.0,419.0,-352.0,0.0,217.0,0.0,0.0,-355.0,0.0,0.0,-469.0,257.0
2018-06-13,0.0,421.0,-353.0,0.0,221.0,0.0,0.0,-357.0,0.0,0.0,-477.0,258.0
2018-06-14,0.0,419.0,-352.0,0.0,222.0,-362.0,592.0,-359.0,0.0,0.0,0.0,0.0
2018-06-15,0.0,420.0,-352.0,0.0,220.0,0.0,589.0,-359.0,0.0,-584.0,0.0,0.0
2018-06-19,0.0,433.0,-370.0,0.0,232.0,-369.0,601.0,-365.0,0.0,0.0,0.0,0.0
2018-06-20,0.0,426.0,-368.0,78.0,230.0,-366.0,0.0,-365.0,0.0,0.0,0.0,0.0
2018-06-21,0.0,430.0,0.0,78.0,235.0,-369.0,0.0,-368.0,0.0,0.0,-487.0,0.0
2018-06-22,0.0,431.0,-364.0,79.0,235.0,0.0,0.0,-371.0,0.0,0.0,-488.0,0.0
2018-06-25,0.0,433.0,-359.0,80.0,233.0,0.0,0.0,-370.0,0.0,0.0,-492.0,0.0
2018-06-26,0.0,438.0,-360.0,82.0,236.0,0.0,0.0,-368.0,0.0,-591.0,0.0,0.0
2018-06-27,0.0,435.0,-362.0,82.0,237.0,-365.0,0.0,-367.0,0.0,0.0,0.0,0.0
2018-06-28,0.0,430.0,-357.0,81.0,235.0,0.0,0.0,-366.0,0.0,-575.0,0.0,0.0
2018-06-29,0.0,425.0,-352.0,79.0,231.0,0.0,0.0,-359.0,0.0,-570.0,0.0,0.0
2018-07-02,0.0,432.0,-360.0,82.0,238.0,-362.0,0.0,-361.0,0.0,0.0,0.0,0.0
2018-07-03,0.0,431.0,-360.0,82.0,238.0,0.0,0.0,-361.0,0.0,0.0,-483.0,0.0
2018-07-04,0.0,428.0,-361.0,81.0,241.0,0.0,0.0,-360.0,0.0,0.0,-482.0,0.0
2018-07-05,0.0,433.0,-365.0,83.0,241.0,0.0,0.0,-366.0,0.0,0.0,-489.0,0.0
2018-07-06,0.0,433.0,-363.0,83.0,241.0,0.0,0.0,-367.0,0.0,0.0,-492.0,0.0
2018-07-09,0.0,428.0,-361.0,82.0,240.0,0.0,0.0,-365.0,0.0,0.0,-487.0,0.0
2018-07-10,0.0,423.0,-363.0,82.0,243.0,0.0,0.0,-361.0,0.0,0.0,-487.0,0.0
2018-07-11,0.0,422.0,-360.0,82.0,242.0,-361.0,0.0,-361.0,0.0,0.0,0.0,0.0
2018-07-12,0.0,414.0,-358.0,81.0,241.0,0.0,0.0,-358.0,0.0,0.0,-480.0,0.0
2018-07-13,0.0,0.0,-360.0,82.0,246.0,-357.0,579.0,-357.0,0.0,0.0,0.0,0.0
2018-07-16,0.0,0.0,-358.0,83.0,244.0,-357.0,582.0,-357.0,0.0,0.0,0.0,0.0
2018-07-17,0.0,0.0,-358.0,83.0,242.0,-357.0,582.0,-357.0,0.0,0.0,0.0,0.0
2018-07-18,0.0,0.0,-358.0,83.0,244.0,-358.0,0.0,-357.0,0.0,0.0,0.0,272.0
2018-07-19,0.0,0.0,-357.0,82.0,239.0,0.0,0.0,-358.0,0.0,0.0,-485.0,270.0
2018-07-20,0.0,410.0,-353.0,81.0,238.0,0.0,0.0,-355.0,0.0,0.0,-479.0,0.0
2018-07-23,0.0,0.0,-351.0,79.0,238.0,0.0,570.0,-354.0,0.0,0.0,-479.0,0.0
2018-07-24,0.0,0.0,-351.0,0.0,236.0,0.0,562.0,-351.0,0.0,0.0,-483.0,271.0
2018-07-25,0.0,406.0,-350.0,0.0,232.0,-353.0,570.0,-351.0,0.0,0.0,0.0,0.0
2018-07-26,0.0,407.0,-351.0,0.0,232.0,-353.0,572.0,-352.0,0.0,0.0,0.0,0.0
2018-07-27,0.0,397.0,-339.0,0.0,232.0,-354.0,570.0,-351.0,0.0,0.0,0.0,0.0
2018-07-30,0.0,0.0,-341.0,0.0,232.0,0.0,561.0,-347.0,0.0,0.0,-474.0,281.0
2018-07-31,0.0,396.0,-342.0,-74.0,232.0,0.0,0.0,-347.0,0.0,0.0,0.0,284.0
2018-08-01,0.0,0.0,-351.0,0.0,234.0,0.0,0.0,-347.0,0.0,519.0,-473.0,287.0
2018-08-02,0.0,400.0,0.0,-71.0,233.0,0.0,552.0,-342.0,0.0,0.0,-473.0,0.0
2018-08-03,0.0,395.0,0.0,-69.0,231.0,0.0,0.0,-337.0,0.0,0.0,-464.0,285.0
2018-08-06,0.0,393.0,-332.0,-67.0,226.0,0.0,0.0,-332.0,0.0,0.0,0.0,279.0
2018-08-07,0.0,392.0,-324.0,-68.0,230.0,0.0,515.0,-329.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,396.0,-327.0,-69.0,218.0,0.0,0.0,0.0,0.0,491.0,0.0,-270.0
2018-08-09,0.0,395.0,-324.0,-68.0,218.0,0.0,0.0,0.0,0.0,496.0,-452.0,0.0
2018-08-10,0.0,400.0,-329.0,-69.0,225.0,0.0,0.0,0.0,0.0,487.0,0.0,-272.0
2018-08-13,0.0,390.0,-322.0,-67.0,221.0,0.0,0.0,0.0,0.0,479.0,-454.0,0.0
2018-08-14,0.0,394.0,-329.0,-68.0,223.0,0.0,-496.0,0.0,0.0,475.0,0.0,0.0
2018-08-15,0.0,393.0,0.0,-67.0,218.0,0.0,-499.0,-328.0,0.0,473.0,0.0,0.0
2018-08-16,0.0,398.0,0.0,0.0,220.0,-342.0,0.0,-330.0,0.0,453.0,-450.0,0.0
2018-08-17,511.0,0.0,0.0,-62.0,215.0,0.0,-510.0,0.0,0.0,457.0,-458.0,0.0
2018-08-20,507.0,0.0,-329.0,-62.0,209.0,0.0,-495.0,0.0,0.0,441.0,0.0,0.0
2018-08-21,510.0,0.0,-337.0,-65.0,215.0,0.0,-499.0,0.0,0.0,440.0,0.0,0.0
2018-08-22,511.0,0.0,0.0,0.0,208.0,-345.0,-492.0,-336.0,0.0,435.0,0.0,0.0
2018-08-23,510.0,0.0,0.0,-67.0,214.0,-347.0,-504.0,0.0,0.0,438.0,0.0,0.0
2018-08-24,500.0,0.0,-340.0,0.0,215.0,-349.0,0.0,0.0,0.0,447.0,0.0,-267.0
2018-08-27,496.0,0.0,-348.0,0.0,220.0,-348.0,0.0,0.0,0.0,440.0,0.0,-272.0
2018-08-28,0.0,0.0,0.0,0.0,218.0,-349.0,0.0,-342.0,394.0,421.0,-476.0,0.0
2018-08-29,495.0,0.0,-347.0,0.0,223.0,-351.0,0.0,-341.0,0.0,423.0,0.0,0.0
2018-08-30,0.0,0.0,-344.0,0.0,222.0,-350.0,0.0,-341.0,405.0,423.0,0.0,0.0
2018-08-31,0.0,0.0,-344.0,0.0,223.0,-355.0,0.0,0.0,408.0,424.0,0.0,-271.0
2018-09-03,0.0,0.0,-344.0,0.0,227.0,-358.0,0.0,-343.0,408.0,420.0,0.0,0.0
2018-09-04,0.0,0.0,-341.0,70.0,226.0,-357.0,0.0,-342.0,0.0,429.0,0.0,0.0
2018-09-05,0.0,0.0,-342.0,70.0,224.0,-358.0,0.0,-340.0,0.0,431.0,0.0,0.0
2018-09-06,0.0,0.0,-332.0,69.0,216.0,-357.0,0.0,-342.0,0.0,430.0,0.0,0.0
2018-09-07,0.0,0.0,-335.0,71.0,218.0,0.0,0.0,-339.0,0.0,434.0,0.0,-266.0
2018-09-10,0.0,0.0,-335.0,69.0,210.0,0.0,0.0,-335.0,0.0,429.0,0.0,-262.0
2018-09-11,-457.0,0.0,0.0,73.0,216.0,0.0,0.0,-340.0,0.0,445.0,0.0,-266.0
2018-09-12,0.0,0.0,-339.0,74.0,219.0,-357.0,0.0,0.0,0.0,443.0,0.0,-265.0
2018-09-13,0.0,0.0,-331.0,74.0,216.0,-356.0,0.0,0.0,0.0,446.0,0.0,-267.0
2018-09-14,0.0,0.0,-332.0,74.0,214.0,-355.0,0.0,-340.0,0.0,455.0,0.0,0.0
2018-09-17,0.0,0.0,-333.0,73.0,215.0,-354.0,0.0,0.0,0.0,455.0,0.0,-266.0
2018-09-18,0.0,0.0,-329.0,73.0,214.0,0.0,0.0,-332.0,0.0,462.0,0.0,-266.0
2018-09-19,0.0,0.0,-330.0,72.0,213.0,-350.0,0.0,0.0,0.0,465.0,0.0,-264.0
2018-09-20,0.0,0.0,-332.0,72.0,218.0,-348.0,0.0,0.0,0.0,464.0,0.0,-260.0
2018-09-21,0.0,0.0,-333.0,70.0,216.0,-351.0,0.0,0.0,402.0,0.0,0.0,-262.0
2018-09-25,0.0,0.0,-335.0,72.0,217.0,0.0,0.0,0.0,411.0,0.0,-494.0,-264.0
2018-09-26,0.0,0.0,0.0,73.0,216.0,-353.0,0.0,0.0,410.0,0.0,-502.0,-263.0
2018-09-27,0.0,0.0,-335.0,74.0,219.0,-352.0,0.0,0.0,416.0,0.0,0.0,-263.0
2018-09-28,0.0,0.0,-336.0,74.0,218.0,-351.0,0.0,0.0,423.0,0.0,0.0,-262.0
2018-10-08,0.0,0.0,0.0,71.0,209.0,-343.0,0.0,0.0,420.0,0.0,-495.0,-256.0
2018-10-09,0.0,422.0,0.0,0.0,208.0,-339.0,-487.0,0.0,413.0,0.0,0.0,-251.0
2018-10-10,0.0,423.0,0.0,0.0,204.0,-345.0,-483.0,0.0,411.0,0.0,0.0,-250.0
2018-10-11,0.0,426.0,-326.0,0.0,203.0,0.0,0.0,0.0,411.0,0.0,-496.0,-253.0
2018-10-12,0.0,424.0,0.0,0.0,202.0,-348.0,0.0,0.0,406.0,0.0,-496.0,-250.0
2018-10-15,0.0,420.0,0.0,0.0,206.0,0.0,-481.0,0.0,402.0,0.0,-500.0,-253.0
2018-10-16,0.0,422.0,0.0,0.0,203.0,-355.0,0.0,0.0,405.0,0.0,-512.0,-252.0
2018-10-17,0.0,419.0,0.0,0.0,198.0,-355.0,0.0,0.0,397.0,0.0,-513.0,-251.0
2018-10-18,0.0,432.0,0.0,-69.0,201.0,0.0,0.0,0.0,406.0,0.0,-516.0,-254.0
2018-10-19,0.0,432.0,0.0,0.0,205.0,-354.0,0.0,0.0,411.0,0.0,-525.0,-259.0
2018-10-22,0.0,427.0,0.0,0.0,204.0,-353.0,-500.0,0.0,401.0,0.0,0.0,-260.0
2018-10-23,0.0,0.0,0.0,70.0,200.0,-353.0,0.0,0.0,402.0,-479.0,-516.0,0.0
2018-10-24,0.0,0.0,0.0,68.0,199.0,-352.0,0.0,0.0,398.0,-481.0,-517.0,0.0
2018-10-25,478.0,0.0,0.0,68.0,196.0,-357.0,-512.0,0.0,0.0,0.0,-520.0,0.0
2018-10-26,480.0,0.0,0.0,0.0,197.0,-359.0,0.0,0.0,394.0,0.0,-517.0,-264.0
2018-10-29,483.0,0.0,0.0,70.0,200.0,-364.0,0.0,0.0,0.0,0.0,-515.0,-261.0
2018-10-30,484.0,0.0,0.0,69.0,199.0,0.0,0.0,0.0,0.0,-479.0,-522.0,-260.0
2018-10-31,0.0,0.0,0.0,70.0,199.0,0.0,0.0,0.0,404.0,-478.0,-519.0,-264.0
2018-11-01,0.0,0.0,0.0,71.0,201.0,0.0,0.0,0.0,411.0,-485.0,-525.0,-264.0
2018-11-02,0.0,0.0,0.0,71.0,204.0,0.0,0.0,0.0,410.0,-493.0,-527.0,-265.0
2018-11-05,0.0,0.0,323.0,69.0,201.0,-365.0,0.0,0.0,0.0,0.0,-530.0,-265.0
2018-11-06,0.0,0.0,0.0,69.0,203.0,-367.0,0.0,0.0,421.0,-496.0,0.0,-265.0
2018-11-07,0.0,0.0,0.0,70.0,204.0,0.0,0.0,0.0,424.0,-507.0,-533.0,-269.0
2018-11-08,0.0,0.0,0.0,70.0,205.0,-367.0,0.0,0.0,418.0,0.0,-533.0,-267.0
2018-11-09,0.0,0.0,0.0,71.0,207.0,-372.0,-587.0,0.0,424.0,0.0,-532.0,0.0
