,BU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,MA.CZC,PP.DCE,RB.SHF,TA.CZC,V.DCE,ZC.CZC
2013-02-06,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,-13.0,31.0,-18.0,0.0
2013-02-07,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,-23.0,31.0,-38.0,0.0
2013-02-08,0.0,0.0,0.0,5.0,0.0,27.0,0.0,0.0,-14.0,32.0,-10.0,0.0
2013-02-18,0.0,0.0,0.0,5.0,0.0,27.0,0.0,0.0,-14.0,32.0,-10.0,0.0
2013-02-19,0.0,0.0,0.0,10.0,0.0,27.0,0.0,0.0,-13.0,32.0,-39.0,0.0
2013-02-20,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,-13.0,32.0,-10.0,0.0
2013-02-21,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,-13.0,22.0,-39.0,0.0
2013-02-22,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-33.0,11.0,-38.0,0.0
2013-02-25,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-32.0,11.0,-37.0,0.0
2013-02-26,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-32.0,11.0,-37.0,0.0
2013-02-27,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-32.0,11.0,-37.0,0.0
2013-02-28,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-33.0,12.0,-38.0,0.0
2013-03-01,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-33.0,12.0,-38.0,0.0
2013-03-04,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-32.0,12.0,-38.0,0.0
2013-03-05,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-32.0,11.0,-37.0,0.0
2013-03-06,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-32.0,12.0,-37.0,0.0
2013-03-07,0.0,0.0,0.0,-5.0,0.0,6.0,0.0,0.0,-32.0,-10.0,-37.0,0.0
2013-03-08,0.0,0.0,0.0,-5.0,0.0,6.0,0.0,0.0,-32.0,-10.0,-37.0,0.0
2013-03-11,0.0,0.0,0.0,-5.0,0.0,6.0,0.0,0.0,-32.0,-10.0,-36.0,0.0
2013-03-12,0.0,0.0,0.0,-5.0,0.0,6.0,0.0,0.0,-32.0,-10.0,-36.0,0.0
2013-03-13,0.0,0.0,0.0,-5.0,0.0,6.0,0.0,0.0,-32.0,-10.0,-36.0,0.0
2013-03-14,0.0,0.0,0.0,-5.0,0.0,6.0,0.0,0.0,-32.0,-10.0,-36.0,0.0
2013-03-15,0.0,0.0,0.0,-5.0,0.0,5.0,0.0,0.0,-31.0,-30.0,-10.0,0.0
2013-03-18,0.0,0.0,0.0,-5.0,0.0,5.0,0.0,0.0,-31.0,-20.0,-10.0,0.0
2013-03-19,0.0,0.0,0.0,-5.0,0.0,-10.0,0.0,0.0,-31.0,10.0,-35.0,0.0
2013-03-20,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-31.0,10.0,-35.0,0.0
2013-03-21,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-21.0,10.0,-26.0,0.0
2013-03-22,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,-21.0,-10.0,-15.0,0.0
2013-03-25,0.0,0.0,0.0,-5.0,11.0,-15.0,0.0,0.0,-21.0,11.0,-15.0,0.0
2013-03-26,0.0,0.0,0.0,-5.0,11.0,6.0,0.0,0.0,-11.0,-31.0,-15.0,0.0
2013-03-27,0.0,0.0,0.0,-5.0,10.0,5.0,0.0,0.0,-21.0,-31.0,-15.0,0.0
2013-03-28,0.0,0.0,0.0,-5.0,10.0,5.0,0.0,0.0,-21.0,-31.0,-15.0,0.0
2013-03-29,0.0,0.0,0.0,-5.0,10.0,5.0,0.0,0.0,-31.0,-30.0,-14.0,0.0
2013-04-01,0.0,0.0,0.0,-5.0,10.0,5.0,0.0,0.0,-30.0,-30.0,-13.0,0.0
2013-04-02,0.0,0.0,0.0,-5.0,10.0,5.0,0.0,0.0,-31.0,-30.0,-23.0,0.0
2013-04-03,0.0,0.0,0.0,-5.0,11.0,5.0,0.0,0.0,-31.0,-30.0,-24.0,0.0
2013-04-08,0.0,0.0,0.0,-5.0,11.0,5.0,0.0,0.0,-31.0,-20.0,-24.0,0.0
2013-04-09,0.0,0.0,0.0,5.0,11.0,5.0,0.0,0.0,-21.0,-20.0,-14.0,0.0
2013-04-10,0.0,0.0,0.0,5.0,11.0,5.0,0.0,0.0,-11.0,-20.0,-14.0,0.0
2013-04-11,0.0,0.0,0.0,-5.0,11.0,5.0,0.0,0.0,-10.0,-9.0,-14.0,0.0
2013-04-12,0.0,0.0,0.0,-5.0,11.0,5.0,0.0,0.0,-20.0,-9.0,-14.0,0.0
2013-04-15,0.0,0.0,0.0,-5.0,11.0,5.0,0.0,0.0,-10.0,-9.0,-14.0,0.0
2013-04-16,0.0,0.0,0.0,-5.0,10.0,5.0,0.0,0.0,-30.0,-29.0,-33.0,0.0
2013-04-17,0.0,0.0,0.0,-5.0,10.0,5.0,0.0,0.0,-30.0,-30.0,-33.0,0.0
2013-04-18,0.0,0.0,0.0,-5.0,10.0,5.0,0.0,0.0,-30.0,-29.0,-33.0,0.0
2013-04-19,0.0,0.0,0.0,-5.0,11.0,5.0,0.0,0.0,-30.0,-30.0,-33.0,0.0
2013-04-22,0.0,0.0,0.0,-5.0,11.0,5.0,0.0,0.0,-30.0,-30.0,-33.0,0.0
2013-04-23,0.0,0.0,0.0,-5.0,1.0,5.0,0.0,0.0,-30.0,-29.0,-33.0,0.0
2013-04-24,0.0,0.0,0.0,-5.0,0.0,5.0,0.0,0.0,-30.0,-29.0,-33.0,0.0
2013-04-25,0.0,0.0,0.0,-5.0,1.0,5.0,0.0,0.0,-30.0,-29.0,-33.0,0.0
2013-04-26,0.0,0.0,0.0,-5.0,1.0,15.0,0.0,0.0,-30.0,-9.0,-23.0,0.0
2013-05-02,0.0,0.0,0.0,-5.0,0.0,15.0,0.0,0.0,-30.0,-19.0,-23.0,0.0
2013-05-03,0.0,0.0,0.0,-5.0,0.0,5.0,0.0,0.0,-30.0,-19.0,-32.0,0.0
2013-05-06,0.0,0.0,0.0,-5.0,1.0,15.0,0.0,0.0,-30.0,-19.0,-22.0,0.0
2013-05-07,0.0,0.0,0.0,5.0,1.0,25.0,0.0,0.0,-30.0,-9.0,-13.0,0.0
2013-05-08,0.0,0.0,0.0,-5.0,1.0,25.0,0.0,0.0,-20.0,-29.0,-12.0,0.0
2013-05-09,0.0,0.0,0.0,5.0,11.0,25.0,0.0,0.0,-20.0,-9.0,-13.0,0.0
2013-05-10,0.0,0.0,0.0,5.0,11.0,24.0,0.0,0.0,-20.0,-9.0,-12.0,0.0
2013-05-13,0.0,0.0,0.0,5.0,11.0,25.0,0.0,0.0,-21.0,29.0,-13.0,0.0
2013-05-14,0.0,0.0,0.0,5.0,21.0,25.0,0.0,0.0,-21.0,30.0,-13.0,0.0
2013-05-15,0.0,0.0,0.0,5.0,21.0,25.0,0.0,0.0,-21.0,30.0,-13.0,0.0
2013-05-16,0.0,0.0,0.0,-5.0,1.0,15.0,0.0,0.0,-31.0,-29.0,-33.0,0.0
2013-05-17,0.0,0.0,0.0,-5.0,1.0,15.0,0.0,0.0,-31.0,-29.0,-33.0,0.0
2013-05-20,0.0,0.0,0.0,5.0,21.0,25.0,0.0,0.0,-21.0,-9.0,23.0,0.0
2013-05-21,0.0,0.0,0.0,5.0,21.0,25.0,0.0,0.0,-31.0,20.0,-23.0,0.0
2013-05-22,0.0,0.0,0.0,5.0,21.0,25.0,0.0,0.0,-31.0,-9.0,33.0,0.0
2013-05-23,0.0,0.0,0.0,5.0,21.0,25.0,0.0,0.0,-31.0,29.0,-13.0,0.0
2013-05-24,0.0,0.0,0.0,-5.0,1.0,15.0,0.0,0.0,-31.0,9.0,-33.0,0.0
2013-05-27,0.0,0.0,0.0,5.0,1.0,25.0,0.0,0.0,-31.0,-9.0,23.0,0.0
2013-05-28,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-9.0,-33.0,0.0
2013-05-29,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-9.0,-33.0,0.0
2013-05-30,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-8.0,-32.0,0.0
2013-05-31,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-19.0,-22.0,0.0
2013-06-03,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-8.0,-12.0,0.0
2013-06-04,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-8.0,-12.0,0.0
2013-06-05,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-8.0,-12.0,0.0
2013-06-06,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-8.0,-12.0,0.0
2013-06-07,0.0,0.0,0.0,-5.0,1.0,23.0,0.0,0.0,-30.0,-8.0,-11.0,0.0
2013-06-13,0.0,0.0,0.0,-5.0,1.0,23.0,0.0,0.0,-31.0,-8.0,-11.0,0.0
2013-06-14,0.0,0.0,0.0,-5.0,1.0,23.0,0.0,0.0,-30.0,-8.0,-11.0,0.0
2013-06-17,0.0,0.0,0.0,-5.0,1.0,23.0,0.0,0.0,-31.0,-8.0,-11.0,0.0
2013-06-18,0.0,0.0,0.0,-5.0,1.0,23.0,0.0,0.0,-20.0,-8.0,-11.0,0.0
2013-06-19,0.0,0.0,0.0,-5.0,1.0,23.0,0.0,0.0,-20.0,-8.0,-11.0,0.0
2013-06-20,0.0,0.0,0.0,5.0,1.0,23.0,0.0,0.0,-10.0,-8.0,-11.0,0.0
2013-06-21,0.0,0.0,0.0,-5.0,1.0,13.0,0.0,0.0,-20.0,-17.0,-21.0,0.0
2013-06-24,0.0,0.0,0.0,-5.0,2.0,13.0,0.0,0.0,-10.0,-28.0,12.0,0.0
2013-06-25,0.0,0.0,0.0,-15.0,1.0,3.0,0.0,0.0,-30.0,-28.0,12.0,0.0
2013-06-26,0.0,0.0,0.0,-5.0,1.0,3.0,0.0,0.0,-30.0,-28.0,12.0,0.0
2013-06-27,0.0,0.0,0.0,-5.0,1.0,3.0,0.0,0.0,-30.0,-28.0,-31.0,0.0
2013-06-28,0.0,0.0,0.0,-15.0,1.0,3.0,0.0,0.0,-20.0,-28.0,11.0,0.0
2013-07-01,0.0,0.0,0.0,-5.0,2.0,3.0,0.0,0.0,-10.0,-28.0,12.0,0.0
2013-07-02,0.0,0.0,0.0,-5.0,11.0,3.0,0.0,0.0,-10.0,-18.0,21.0,0.0
2013-07-03,0.0,0.0,0.0,-5.0,11.0,23.0,0.0,0.0,-10.0,-8.0,21.0,0.0
2013-07-04,0.0,0.0,0.0,-5.0,11.0,-3.0,0.0,0.0,-9.0,-18.0,31.0,0.0
2013-07-05,0.0,0.0,0.0,-15.0,21.0,3.0,0.0,0.0,-9.0,-18.0,31.0,0.0
2013-07-08,0.0,0.0,0.0,5.0,21.0,4.0,0.0,0.0,-9.0,-18.0,31.0,0.0
2013-07-09,0.0,0.0,0.0,-15.0,21.0,3.0,0.0,0.0,-9.0,-28.0,21.0,0.0
2013-07-10,0.0,0.0,0.0,-15.0,21.0,3.0,0.0,0.0,-9.0,-18.0,11.0,0.0
2013-07-11,0.0,0.0,0.0,5.0,-1.0,13.0,0.0,0.0,-9.0,9.0,31.0,0.0
2013-07-12,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,8.0,31.0,0.0
2013-07-15,0.0,0.0,0.0,5.0,21.0,23.0,0.0,0.0,-9.0,8.0,-11.0,0.0
2013-07-16,0.0,0.0,0.0,-15.0,11.0,23.0,0.0,0.0,-9.0,8.0,-11.0,0.0
2013-07-17,0.0,0.0,0.0,-15.0,21.0,23.0,0.0,0.0,-9.0,8.0,-11.0,0.0
2013-07-18,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-9.0,8.0,31.0,0.0
2013-07-19,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-9.0,8.0,31.0,0.0
2013-07-22,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,19.0,31.0,0.0
2013-07-23,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,28.0,31.0,0.0
2013-07-24,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,28.0,31.0,0.0
2013-07-25,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,28.0,31.0,0.0
2013-07-26,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,28.0,31.0,0.0
2013-07-29,0.0,0.0,0.0,5.0,-11.0,23.0,0.0,0.0,-20.0,28.0,21.0,0.0
2013-07-30,0.0,0.0,0.0,-15.0,-21.0,13.0,0.0,0.0,-29.0,8.0,11.0,0.0
2013-07-31,0.0,0.0,0.0,-15.0,1.0,13.0,0.0,0.0,-29.0,-28.0,11.0,0.0
2013-08-01,0.0,0.0,0.0,-5.0,1.0,23.0,0.0,0.0,-30.0,-8.0,11.0,0.0
2013-08-02,0.0,0.0,0.0,5.0,21.0,23.0,0.0,0.0,-30.0,-8.0,31.0,0.0
2013-08-05,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,28.0,31.0,0.0
2013-08-06,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,28.0,31.0,0.0
2013-08-07,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-10.0,28.0,31.0,0.0
2013-08-08,0.0,0.0,0.0,5.0,-1.0,23.0,0.0,0.0,-9.0,28.0,31.0,0.0
2013-08-09,0.0,0.0,0.0,5.0,-1.0,24.0,0.0,0.0,-10.0,29.0,32.0,0.0
2013-08-12,0.0,0.0,0.0,5.0,-1.0,14.0,0.0,0.0,-10.0,29.0,32.0,0.0
2013-08-13,0.0,0.0,0.0,5.0,-1.0,4.0,0.0,0.0,-10.0,29.0,33.0,0.0
2013-08-14,0.0,0.0,0.0,5.0,-1.0,24.0,0.0,0.0,-10.0,29.0,33.0,0.0
2013-08-15,0.0,0.0,0.0,5.0,-1.0,5.0,0.0,0.0,-10.0,29.0,13.0,0.0
2013-08-16,0.0,0.0,0.0,5.0,-1.0,5.0,0.0,0.0,-10.0,29.0,13.0,0.0
2013-08-19,0.0,0.0,0.0,5.0,-1.0,4.0,0.0,0.0,-10.0,29.0,13.0,0.0
2013-08-20,0.0,0.0,0.0,5.0,-1.0,5.0,0.0,0.0,-10.0,29.0,13.0,0.0
2013-08-21,0.0,0.0,0.0,5.0,-1.0,5.0,0.0,0.0,-11.0,10.0,13.0,0.0
2013-08-22,0.0,0.0,0.0,5.0,-1.0,5.0,0.0,0.0,-21.0,10.0,14.0,0.0
2013-08-23,0.0,0.0,0.0,5.0,-1.0,5.0,0.0,0.0,-21.0,10.0,14.0,0.0
2013-08-26,0.0,0.0,0.0,5.0,-1.0,5.0,0.0,0.0,-11.0,10.0,14.0,0.0
2013-08-27,0.0,0.0,0.0,5.0,-1.0,25.0,0.0,0.0,-11.0,30.0,14.0,0.0
2013-08-28,0.0,0.0,0.0,5.0,-1.0,25.0,0.0,0.0,-11.0,30.0,24.0,0.0
2013-08-29,0.0,0.0,0.0,-5.0,-21.0,24.0,0.0,0.0,-31.0,29.0,13.0,0.0
2013-08-30,0.0,0.0,0.0,-5.0,-21.0,24.0,0.0,0.0,-31.0,29.0,13.0,0.0
2013-09-02,0.0,0.0,0.0,-5.0,1.0,24.0,0.0,0.0,-31.0,-9.0,13.0,0.0
2013-09-03,0.0,0.0,0.0,5.0,-11.0,25.0,0.0,0.0,-11.0,30.0,14.0,0.0
2013-09-04,0.0,0.0,0.0,-5.0,-11.0,24.0,0.0,0.0,-31.0,30.0,14.0,0.0
2013-09-05,0.0,0.0,0.0,-5.0,-21.0,14.0,0.0,0.0,-31.0,10.0,14.0,0.0
2013-09-06,0.0,0.0,0.0,-5.0,-1.0,24.0,0.0,0.0,-31.0,10.0,24.0,0.0
2013-09-09,0.0,0.0,0.0,-5.0,-21.0,24.0,0.0,0.0,-31.0,10.0,24.0,0.0
2013-09-10,0.0,0.0,0.0,5.0,-1.0,24.0,0.0,0.0,-31.0,30.0,14.0,0.0
2013-09-11,0.0,0.0,0.0,-5.0,11.0,24.0,0.0,0.0,-31.0,-30.0,14.0,0.0
2013-09-12,0.0,0.0,0.0,-5.0,-11.0,24.0,0.0,0.0,-31.0,10.0,24.0,0.0
2013-09-13,0.0,0.0,0.0,-15.0,1.0,24.0,0.0,0.0,-31.0,-30.0,13.0,0.0
2013-09-16,0.0,0.0,0.0,-15.0,1.0,14.0,0.0,0.0,-31.0,-30.0,13.0,0.0
2013-09-17,0.0,0.0,0.0,-15.0,1.0,4.0,0.0,0.0,-31.0,-30.0,13.0,0.0
2013-09-18,0.0,0.0,0.0,-15.0,1.0,4.0,0.0,0.0,-31.0,-30.0,13.0,0.0
2013-09-23,0.0,0.0,0.0,-15.0,21.0,4.0,0.0,0.0,-31.0,-30.0,14.0,0.0
2013-09-24,0.0,0.0,0.0,-15.0,21.0,4.0,0.0,0.0,-31.0,-30.0,14.0,0.0
2013-09-25,0.0,0.0,0.0,-15.0,21.0,4.0,0.0,0.0,-31.0,-30.0,14.0,0.0
2013-09-26,0.0,0.0,0.0,-5.0,21.0,4.0,0.0,0.0,-31.0,-30.0,14.0,0.0
2013-09-27,0.0,0.0,0.0,-5.0,21.0,14.0,0.0,0.0,-31.0,-20.0,14.0,0.0
2013-09-30,0.0,0.0,0.0,-15.0,1.0,24.0,0.0,0.0,-31.0,-30.0,14.0,0.0
2013-10-08,0.0,0.0,0.0,-15.0,1.0,24.0,0.0,0.0,-31.0,-29.0,13.0,0.0
2013-10-09,0.0,0.0,0.0,-15.0,1.0,10.0,0.0,0.0,-31.0,10.0,-10.0,0.0
2013-10-10,0.0,0.0,0.0,-15.0,1.0,23.0,0.0,0.0,-31.0,-30.0,13.0,0.0
2013-10-11,17.0,0.0,0.0,-15.0,1.0,23.0,0.0,0.0,-31.0,-29.0,0.0,0.0
2013-10-14,17.0,0.0,0.0,-15.0,1.0,23.0,0.0,0.0,-31.0,-30.0,-10.0,0.0
2013-10-15,17.0,0.0,0.0,5.0,11.0,23.0,0.0,0.0,-21.0,-20.0,0.0,0.0
2013-10-16,17.0,0.0,0.0,-5.0,1.0,23.0,0.0,0.0,-21.0,-30.0,-10.0,0.0
2013-10-17,17.0,0.0,0.0,-15.0,1.0,23.0,0.0,0.0,-31.0,-30.0,0.0,0.0
2013-10-18,17.0,0.0,0.0,-15.0,1.0,23.0,0.0,0.0,-31.0,-30.0,-10.0,0.0
2013-10-21,17.0,0.0,-7.0,-15.0,1.0,23.0,0.0,0.0,-31.0,-10.0,-10.0,0.0
2013-10-22,17.0,0.0,-8.0,5.0,11.0,24.0,0.0,0.0,-32.0,-10.0,-10.0,0.0
2013-10-23,17.0,0.0,-8.0,5.0,1.0,14.0,0.0,0.0,-32.0,-10.0,-10.0,0.0
2013-10-24,17.0,0.0,-8.0,-5.0,1.0,13.0,0.0,0.0,-32.0,-10.0,-10.0,0.0
2013-10-25,17.0,0.0,-8.0,-10.0,1.0,0.0,0.0,0.0,-31.0,-30.0,14.0,0.0
2013-10-28,17.0,0.0,-8.0,-10.0,1.0,13.0,0.0,0.0,-31.0,-30.0,-10.0,0.0
2013-10-29,17.0,0.0,-8.0,-10.0,1.0,13.0,0.0,0.0,-31.0,-30.0,-10.0,0.0
2013-10-30,17.0,0.0,-8.0,-5.0,1.0,10.0,0.0,0.0,-31.0,-30.0,-10.0,0.0
2013-10-31,18.0,0.0,0.0,5.0,2.0,24.0,0.0,0.0,-32.0,-31.0,-10.0,0.0
2013-11-01,18.0,0.0,-8.0,5.0,2.0,24.0,0.0,0.0,-12.0,-10.0,-10.0,0.0
2013-11-04,18.0,0.0,-8.0,5.0,2.0,24.0,0.0,0.0,-12.0,-10.0,-10.0,0.0
2013-11-05,18.0,0.0,-8.0,5.0,2.0,24.0,0.0,0.0,-11.0,-10.0,-10.0,0.0
2013-11-06,8.0,0.0,-8.0,5.0,21.0,24.0,0.0,0.0,-11.0,-10.0,-10.0,0.0
2013-11-07,8.0,0.0,0.0,5.0,21.0,4.0,0.0,0.0,-11.0,-31.0,-10.0,0.0
2013-11-08,8.0,0.0,0.0,5.0,21.0,4.0,0.0,0.0,-11.0,-21.0,-10.0,0.0
2013-11-11,8.0,0.0,0.0,-15.0,21.0,3.0,0.0,0.0,-11.0,-10.0,-10.0,0.0
2013-11-12,8.0,0.0,0.0,-15.0,21.0,3.0,0.0,0.0,-11.0,-10.0,0.0,0.0
2013-11-13,18.0,0.0,-8.0,-5.0,21.0,23.0,0.0,0.0,10.0,-10.0,-10.0,0.0
2013-11-14,8.0,0.0,-8.0,5.0,21.0,23.0,0.0,0.0,0.0,-11.0,-10.0,0.0
2013-11-15,8.0,0.0,-18.0,5.0,21.0,4.0,0.0,0.0,0.0,-11.0,-10.0,0.0
2013-11-18,8.0,0.0,-10.0,-5.0,21.0,4.0,0.0,0.0,-10.0,-10.0,-35.0,0.0
2013-11-19,18.0,0.0,-18.0,5.0,11.0,4.0,0.0,0.0,-10.0,-31.0,-10.0,0.0
2013-11-20,18.0,0.0,2.0,5.0,21.0,4.0,0.0,0.0,0.0,-31.0,-10.0,0.0
2013-11-21,28.0,0.0,2.0,5.0,21.0,4.0,0.0,0.0,10.0,-31.0,0.0,0.0
2013-11-22,28.0,0.0,-18.0,5.0,21.0,4.0,0.0,0.0,-10.0,-31.0,0.0,0.0
2013-11-25,28.0,0.0,-18.0,5.0,21.0,4.0,0.0,0.0,-10.0,-31.0,10.0,0.0
2013-11-26,28.0,0.0,-18.0,5.0,11.0,4.0,0.0,0.0,10.0,-31.0,10.0,0.0
2013-11-27,28.0,0.0,2.0,5.0,12.0,14.0,0.0,0.0,10.0,-31.0,10.0,0.0
2013-11-28,28.0,0.0,-8.0,5.0,2.0,24.0,0.0,0.0,10.0,-31.0,-10.0,0.0
2013-11-29,28.0,0.0,-8.0,5.0,2.0,24.0,0.0,0.0,10.0,-31.0,-10.0,0.0
2013-12-02,28.0,0.0,-8.0,5.0,2.0,24.0,0.0,0.0,10.0,-31.0,-10.0,0.0
2013-12-03,28.0,0.0,-18.0,5.0,2.0,24.0,0.0,0.0,10.0,-21.0,-10.0,0.0
2013-12-04,28.0,0.0,2.0,5.0,2.0,24.0,0.0,0.0,10.0,-21.0,-10.0,0.0
2013-12-05,28.0,0.0,2.0,5.0,22.0,24.0,0.0,0.0,10.0,-11.0,-10.0,0.0
2013-12-06,28.0,0.0,2.0,5.0,22.0,24.0,0.0,0.0,10.0,-10.0,-14.0,0.0
2013-12-09,28.0,0.0,2.0,-5.0,2.0,24.0,0.0,0.0,10.0,0.0,-14.0,0.0
2013-12-10,28.0,0.0,2.0,-5.0,2.0,24.0,0.0,0.0,10.0,10.0,-14.0,0.0
2013-12-11,28.0,0.0,2.0,-5.0,2.0,24.0,0.0,0.0,10.0,0.0,-15.0,0.0
2013-12-12,28.0,0.0,-18.0,-15.0,2.0,14.0,0.0,0.0,-11.0,10.0,10.0,0.0
2013-12-13,28.0,0.0,-18.0,-15.0,2.0,14.0,0.0,0.0,10.0,10.0,-14.0,0.0
2013-12-16,17.0,0.0,-18.0,-10.0,2.0,13.0,0.0,0.0,0.0,-30.0,-24.0,0.0
2013-12-17,7.0,0.0,-18.0,-10.0,2.0,3.0,0.0,0.0,-10.0,-30.0,-24.0,0.0
2013-12-18,7.0,0.0,-18.0,-10.0,2.0,13.0,0.0,0.0,-10.0,-31.0,-24.0,0.0
2013-12-19,8.0,0.0,-18.0,-10.0,2.0,4.0,0.0,0.0,-31.0,-10.0,-24.0,0.0
2013-12-20,7.0,0.0,-18.0,-10.0,2.0,4.0,0.0,0.0,-31.0,-10.0,-34.0,0.0
2013-12-23,7.0,0.0,-18.0,-10.0,2.0,3.0,0.0,0.0,-31.0,-10.0,-13.0,0.0
2013-12-24,7.0,0.0,-18.0,-10.0,2.0,3.0,0.0,0.0,-30.0,-10.0,-23.0,0.0
2013-12-25,7.0,0.0,-18.0,-10.0,2.0,3.0,0.0,0.0,-30.0,-10.0,-23.0,0.0
2013-12-26,-10.0,0.0,-18.0,-5.0,2.0,13.0,0.0,0.0,-31.0,-10.0,-13.0,0.0
2013-12-27,7.0,0.0,-18.0,-5.0,2.0,10.0,0.0,0.0,-30.0,-10.0,-13.0,0.0
2013-12-30,-10.0,0.0,-8.0,-5.0,2.0,23.0,0.0,0.0,-30.0,0.0,-13.0,0.0
2013-12-31,0.0,0.0,-8.0,-5.0,2.0,23.0,0.0,0.0,-30.0,0.0,-13.0,0.0
