日期,国产重交-山东
2015-10-23,2575.0
2015-10-26,2575.0
2015-10-27,2575.0
2015-10-28,2550.0
2015-10-29,2550.0
2015-10-30,2550.0
2015-11-02,2550.0
2015-11-03,2525.0
2015-11-04,2525.0
2015-11-05,2525.0
2015-11-06,2525.0
2015-11-09,2525.0
2015-11-10,2475.0
2015-11-11,2475.0
2015-11-12,2475.0
2015-11-13,2475.0
2015-11-16,2425.0
2015-11-17,2375.0
2015-11-18,2375.0
2015-11-19,2375.0
2015-11-20,2375.0
2015-11-23,2375.0
2015-11-24,2300.0
2015-11-25,2300.0
2015-11-26,2300.0
2015-11-27,2300.0
2015-11-30,2275.0
2015-12-01,2225.0
2015-12-02,2225.0
2015-12-03,2225.0
2015-12-04,2225.0
2015-12-07,2225.0
2015-12-08,2225.0
2015-12-09,2225.0
2015-12-10,2150.0
2015-12-11,2150.0
2015-12-14,2150.0
2015-12-15,2150.0
2015-12-16,2150.0
2015-12-17,2150.0
2015-12-18,2150.0
2015-12-21,2050.0
2015-12-22,2050.0
2015-12-23,2050.0
2015-12-24,2050.0
2015-12-25,2050.0
2015-12-28,2050.0
2015-12-29,2000.0
2015-12-30,2000.0
2015-12-31,1850.0
2016-01-04,1850.0
2016-01-05,1850.0
2016-01-06,1850.0
2016-01-07,1850.0
2016-01-08,1850.0
2016-01-11,1850.0
2016-01-12,1850.0
2016-01-13,1800.0
2016-01-14,1750.0
2016-01-15,1750.0
2016-01-18,1750.0
2016-01-19,1750.0
2016-01-20,1750.0
2016-01-21,1725.0
2016-01-22,1725.0
2016-01-25,1650.0
2016-01-26,1650.0
2016-01-27,1650.0
2016-01-28,1650.0
2016-01-29,1650.0
2016-02-01,1650.0
2016-02-02,1650.0
2016-02-03,1625.0
2016-02-04,1625.0
2016-02-05,1625.0
2016-02-15,1625.0
2016-02-16,1625.0
2016-02-17,1600.0
2016-02-18,1600.0
2016-02-19,1600.0
2016-02-22,1600.0
2016-02-23,1600.0
2016-02-24,1600.0
2016-02-25,1600.0
2016-02-26,1600.0
2016-02-29,1600.0
2016-03-01,1600.0
2016-03-02,1600.0
2016-03-03,1600.0
2016-03-04,1600.0
2016-03-07,1600.0
2016-03-08,1600.0
2016-03-09,1600.0
2016-03-10,1600.0
2016-03-11,1600.0
2016-03-14,1600.0
2016-03-15,1625.0
2016-03-16,1625.0
2016-03-17,1625.0
2016-03-18,1625.0
2016-03-21,1650.0
2016-03-22,1650.0
2016-03-23,1650.0
2016-03-24,1675.0
2016-03-25,1675.0
2016-03-28,1675.0
2016-03-29,1675.0
2016-03-30,1675.0
2016-03-31,1700.0
2016-04-01,1700.0
2016-04-05,1700.0
2016-04-06,1725.0
2016-04-07,1725.0
2016-04-08,1725.0
2016-04-11,1725.0
2016-04-12,1725.0
2016-04-13,1725.0
2016-04-14,1725.0
2016-04-15,1725.0
2016-04-18,1725.0
2016-04-19,1725.0
2016-04-20,1725.0
2016-04-21,1725.0
2016-04-22,1700.0
2016-04-25,1700.0
2016-04-26,1700.0
2016-04-27,1700.0
2016-04-28,1700.0
2016-04-29,1700.0
2016-05-03,1700.0
2016-05-04,1700.0
2016-05-05,1700.0
2016-05-06,1700.0
2016-05-09,1650.0
2016-05-10,1650.0
2016-05-11,1600.0
2016-05-12,1600.0
2016-05-13,1600.0
2016-05-16,1600.0
2016-05-17,1600.0
2016-05-18,1600.0
2016-05-19,1600.0
2016-05-20,1600.0
2016-05-23,1600.0
2016-05-24,1600.0
2016-05-25,1600.0
2016-05-26,1600.0
2016-05-27,1600.0
2016-05-30,1600.0
2016-05-31,1650.0
2016-06-01,1650.0
2016-06-02,1650.0
2016-06-03,1650.0
2016-06-06,1650.0
2016-06-07,1650.0
2016-06-08,1650.0
2016-06-13,1700.0
2016-06-14,1700.0
2016-06-15,1700.0
2016-06-16,1700.0
2016-06-17,1700.0
2016-06-20,1700.0
2016-06-21,1700.0
2016-06-22,1700.0
2016-06-23,1700.0
2016-06-24,1700.0
2016-06-27,1700.0
2016-06-28,1700.0
2016-06-29,1700.0
2016-06-30,1725.0
2016-07-01,1725.0
2016-07-04,1725.0
2016-07-05,1750.0
2016-07-06,1750.0
2016-07-07,1750.0
2016-07-08,1750.0
2016-07-11,1800.0
2016-07-12,1800.0
2016-07-13,1800.0
2016-07-14,1800.0
2016-07-15,1800.0
2016-07-18,1800.0
2016-07-19,1800.0
2016-07-20,1800.0
2016-07-21,1800.0
2016-07-22,1800.0
2016-07-25,1800.0
2016-07-26,1800.0
2016-07-27,1800.0
2016-07-28,1800.0
2016-07-29,1800.0
2016-08-01,1800.0
2016-08-02,1800.0
2016-08-03,1800.0
2016-08-04,1800.0
2016-08-05,1800.0
2016-08-08,1800.0
2016-08-09,1750.0
2016-08-10,1725.0
2016-08-11,1725.0
2016-08-12,1725.0
2016-08-15,1700.0
2016-08-16,1675.0
2016-08-17,1675.0
2016-08-18,1675.0
2016-08-19,1675.0
2016-08-22,1675.0
2016-08-23,1675.0
2016-08-24,1675.0
2016-08-25,1675.0
2016-08-26,1675.0
2016-08-29,1675.0
2016-08-30,1675.0
2016-08-31,1675.0
2016-09-01,1675.0
2016-09-02,1675.0
2016-09-05,1675.0
2016-09-06,1650.0
2016-09-07,1650.0
2016-09-08,1650.0
2016-09-09,1660.0
2016-09-12,1660.0
2016-09-13,1660.0
2016-09-14,1660.0
2016-09-19,1660.0
2016-09-20,1660.0
2016-09-21,1660.0
2016-09-22,1660.0
2016-09-23,1660.0
2016-09-26,1660.0
2016-09-27,1660.0
2016-09-28,1660.0
2016-09-29,1660.0
2016-09-30,1660.0
2016-10-10,1660.0
2016-10-11,1640.0
2016-10-12,1640.0
2016-10-13,1640.0
2016-10-14,1640.0
2016-10-17,1640.0
2016-10-18,1640.0
2016-10-19,1640.0
2016-10-20,1650.0
2016-10-21,1650.0
2016-10-24,1650.0
2016-10-25,1650.0
2016-10-26,1650.0
2016-10-27,1650.0
2016-10-28,1650.0
2016-10-31,1650.0
2016-11-01,1650.0
2016-11-02,1650.0
2016-11-03,1650.0
2016-11-04,1650.0
2016-11-07,1650.0
2016-11-08,1650.0
2016-11-09,1650.0
2016-11-10,1660.0
2016-11-11,1660.0
2016-11-14,1660.0
2016-11-15,1660.0
2016-11-16,1675.0
2016-11-17,1675.0
2016-11-18,1675.0
2016-11-21,1690.0
2016-11-22,1690.0
2016-11-23,1690.0
2016-11-24,1690.0
2016-11-25,1690.0
2016-11-28,1690.0
2016-11-29,1690.0
2016-11-30,1690.0
2016-12-01,1725.0
2016-12-02,1725.0
2016-12-05,1725.0
2016-12-06,1725.0
2016-12-07,1725.0
2016-12-08,1725.0
2016-12-09,1775.0
2016-12-12,1775.0
2016-12-13,1850.0
2016-12-14,1850.0
2016-12-15,1900.0
2016-12-16,1900.0
2016-12-19,2075.0
2016-12-20,2200.0
2016-12-21,2275.0
2016-12-22,2275.0
2016-12-23,2275.0
2016-12-26,2275.0
2016-12-27,2275.0
2016-12-28,2300.0
2016-12-29,2300.0
2016-12-30,2300.0
2017-01-03,2300.0
2017-01-04,2300.0
2017-01-05,2300.0
2017-01-06,2300.0
2017-01-09,2300.0
2017-01-10,2300.0
2017-01-11,2300.0
2017-01-12,2300.0
2017-01-13,2300.0
2017-01-16,2300.0
2017-01-17,2300.0
2017-01-18,2300.0
2017-01-19,2300.0
2017-01-20,2300.0
2017-01-23,2300.0
2017-01-24,2300.0
2017-01-25,2300.0
2017-01-26,2300.0
2017-02-03,2300.0
2017-02-06,2350.0
2017-02-07,2350.0
2017-02-08,2350.0
2017-02-09,2350.0
2017-02-10,2400.0
2017-02-13,2400.0
2017-02-14,2450.0
2017-02-15,2450.0
2017-02-16,2450.0
2017-02-17,2450.0
2017-02-20,2550.0
2017-02-21,2550.0
2017-02-22,2550.0
2017-02-23,2550.0
2017-02-24,2550.0
2017-02-27,2550.0
2017-02-28,2600.0
2017-03-01,2600.0
2017-03-02,2600.0
2017-03-03,2600.0
2017-03-06,2650.0
2017-03-07,2650.0
2017-03-08,2650.0
2017-03-09,2650.0
2017-03-10,2700.0
2017-03-13,2700.0
2017-03-14,2700.0
2017-03-15,2700.0
2017-03-16,2700.0
2017-03-17,2700.0
2017-03-20,2700.0
2017-03-21,2700.0
2017-03-22,2700.0
2017-03-23,2700.0
2017-03-24,2700.0
2017-03-27,2700.0
2017-03-28,2700.0
2017-03-29,2700.0
2017-03-30,2700.0
2017-03-31,2650.0
2017-04-05,2650.0
2017-04-06,2600.0
2017-04-07,2600.0
2017-04-10,2600.0
2017-04-11,2600.0
2017-04-12,2600.0
2017-04-13,2600.0
2017-04-14,2600.0
2017-04-17,2600.0
2017-04-18,2600.0
2017-04-19,2600.0
2017-04-20,2600.0
2017-04-21,2600.0
2017-04-24,2600.0
2017-04-25,2600.0
2017-04-26,2600.0
2017-04-27,2600.0
2017-04-28,2600.0
2017-05-02,2600.0
2017-05-03,2600.0
2017-05-04,2600.0
2017-05-05,2600.0
2017-05-08,2575.0
2017-05-09,2575.0
2017-05-10,2525.0
2017-05-11,2500.0
2017-05-12,2500.0
2017-05-15,2500.0
2017-05-16,2500.0
2017-05-17,2500.0
2017-05-18,2500.0
2017-05-19,2500.0
2017-05-22,2475.0
2017-05-23,2475.0
2017-05-24,2475.0
2017-05-25,2475.0
2017-05-26,2475.0
2017-05-31,2475.0
2017-06-01,2475.0
2017-06-02,2475.0
2017-06-05,2475.0
2017-06-06,2475.0
2017-06-07,2475.0
2017-06-08,2450.0
2017-06-09,2450.0
2017-06-12,2425.0
2017-06-13,2400.0
2017-06-14,2400.0
2017-06-15,2400.0
2017-06-16,2400.0
2017-06-19,2400.0
2017-06-20,2400.0
2017-06-21,2350.0
2017-06-22,2350.0
2017-06-23,2350.0
2017-06-26,2350.0
2017-06-27,2325.0
2017-06-28,2325.0
2017-06-29,2325.0
2017-06-30,2325.0
2017-07-03,2325.0
2017-07-04,2325.0
2017-07-05,2325.0
2017-07-06,2325.0
2017-07-07,2325.0
2017-07-10,2325.0
2017-07-11,2325.0
2017-07-12,2325.0
2017-07-13,2325.0
2017-07-14,2375.0
2017-07-17,2450.0
2017-07-18,2525.0
2017-07-19,2525.0
2017-07-20,2550.0
2017-07-21,2550.0
2017-07-24,2560.0
2017-07-25,2585.0
2017-07-26,2585.0
2017-07-27,2585.0
2017-07-28,2585.0
2017-07-31,2635.0
2017-08-01,2635.0
2017-08-02,2635.0
2017-08-03,2635.0
2017-08-04,2635.0
2017-08-07,2635.0
2017-08-08,2635.0
2017-08-09,2635.0
2017-08-10,2610.0
2017-08-11,2610.0
2017-08-14,2620.0
2017-08-15,2620.0
2017-08-16,2620.0
2017-08-17,2620.0
2017-08-18,2620.0
2017-08-21,2635.0
2017-08-22,2635.0
2017-08-23,2635.0
2017-08-24,2635.0
2017-08-25,2635.0
2017-08-28,2645.0
2017-08-29,2645.0
2017-08-30,2645.0
2017-08-31,2645.0
2017-09-01,2645.0
2017-09-04,2600.0
2017-09-05,2550.0
2017-09-06,2550.0
2017-09-07,2550.0
2017-09-08,2535.0
2017-09-11,2535.0
2017-09-12,2535.0
2017-09-13,2475.0
2017-09-14,2425.0
2017-09-15,2425.0
2017-09-18,2425.0
2017-09-19,2425.0
2017-09-20,2425.0
2017-09-21,2425.0
2017-09-22,2425.0
2017-09-25,2425.0
2017-09-26,2425.0
2017-09-27,2425.0
2017-09-28,2425.0
2017-09-29,2425.0
2017-10-09,2425.0
2017-10-10,2450.0
2017-10-11,2450.0
2017-10-12,2450.0
2017-10-13,2435.0
2017-10-16,2435.0
2017-10-17,2435.0
2017-10-18,2435.0
2017-10-19,2435.0
2017-10-20,2435.0
2017-10-23,2435.0
2017-10-24,2405.0
2017-10-25,2405.0
2017-10-26,2405.0
2017-10-27,2405.0
2017-10-30,2405.0
2017-10-31,2405.0
2017-11-01,2405.0
2017-11-02,2405.0
2017-11-03,2405.0
2017-11-06,2405.0
2017-11-07,2465.0
2017-11-08,2465.0
2017-11-09,2465.0
2017-11-10,2515.0
2017-11-13,2540.0
2017-11-14,2540.0
2017-11-15,2540.0
2017-11-16,2540.0
2017-11-17,2635.0
2017-11-20,2635.0
2017-11-21,2635.0
2017-11-22,2635.0
2017-11-23,2635.0
2017-11-24,2635.0
2017-11-27,2635.0
2017-11-28,2635.0
2017-11-29,2635.0
2017-11-30,2635.0
2017-12-01,2635.0
2017-12-04,2635.0
2017-12-05,2635.0
2017-12-06,2635.0
2017-12-07,2635.0
2017-12-08,2635.0
2017-12-11,2565.0
2017-12-12,2535.0
2017-12-13,2535.0
2017-12-14,2535.0
2017-12-15,2535.0
2017-12-18,2535.0
2017-12-19,2535.0
2017-12-20,2485.0
2017-12-21,2485.0
2017-12-22,2485.0
2017-12-25,2435.0
2017-12-26,2435.0
2017-12-27,2435.0
2017-12-28,2435.0
2017-12-29,2435.0
2018-01-02,2350.0
2018-01-03,2350.0
2018-01-04,2350.0
2018-01-05,2350.0
2018-01-08,2350.0
2018-01-09,2350.0
2018-01-10,2350.0
2018-01-11,2350.0
2018-01-12,2350.0
2018-01-15,2350.0
2018-01-16,2350.0
2018-01-17,2350.0
2018-01-18,2350.0
2018-01-19,2375.0
2018-01-22,2385.0
2018-01-23,2385.0
2018-01-24,2385.0
2018-01-25,2385.0
2018-01-26,2385.0
2018-01-29,2385.0
2018-01-30,2435.0
2018-01-31,2500.0
2018-02-01,2500.0
2018-02-02,2600.0
2018-02-05,2600.0
2018-02-06,2600.0
2018-02-07,2600.0
2018-02-08,2635.0
2018-02-09,2635.0
2018-02-12,2635.0
2018-02-13,2635.0
2018-02-14,2635.0
2018-02-22,2650.0
2018-02-23,2650.0
2018-02-26,2650.0
2018-02-27,2650.0
2018-02-28,2650.0
2018-03-01,2650.0
2018-03-02,2660.0
2018-03-05,2675.0
2018-03-06,2675.0
2018-03-07,2675.0
2018-03-08,2675.0
2018-03-09,2675.0
2018-03-12,2675.0
2018-03-13,2675.0
2018-03-14,2675.0
2018-03-15,2675.0
2018-03-16,2675.0
2018-03-19,2675.0
2018-03-20,2685.0
2018-03-21,2685.0
2018-03-22,2685.0
2018-03-23,2685.0
2018-03-26,2685.0
2018-03-27,2685.0
2018-03-28,2685.0
2018-03-29,2685.0
2018-03-30,2685.0
2018-04-02,2720.0
2018-04-03,2720.0
2018-04-04,2720.0
2018-04-09,2720.0
2018-04-10,2735.0
2018-04-11,2735.0
2018-04-12,2735.0
2018-04-13,2735.0
2018-04-16,2775.0
2018-04-17,2775.0
2018-04-18,2775.0
2018-04-19,2800.0
2018-04-20,2800.0
2018-04-23,2825.0
2018-04-24,2825.0
2018-04-25,2825.0
2018-04-26,2825.0
2018-04-27,2825.0
2018-05-02,2835.0
2018-05-03,2835.0
2018-05-04,2835.0
2018-05-07,2935.0
2018-05-08,2950.0
2018-05-09,2950.0
2018-05-10,2950.0
2018-05-11,2950.0
2018-05-14,2970.0
2018-05-15,2970.0
2018-05-16,2970.0
2018-05-17,3025.0
2018-05-18,3025.0
2018-05-21,3160.0
2018-05-22,3185.0
2018-05-23,3185.0
2018-05-24,3185.0
2018-05-25,3185.0
2018-05-28,3210.0
2018-05-29,3235.0
2018-05-30,3235.0
2018-05-31,3235.0
2018-06-01,3235.0
2018-06-04,3285.0
2018-06-05,3310.0
2018-06-06,3310.0
2018-06-07,3310.0
2018-06-08,3310.0
2018-06-11,3310.0
2018-06-12,3310.0
2018-06-13,3310.0
2018-06-14,3310.0
2018-06-15,3310.0
2018-06-19,3310.0
2018-06-20,3285.0
2018-06-21,3285.0
2018-06-22,3285.0
2018-06-25,3260.0
2018-06-26,3260.0
2018-06-27,3260.0
2018-06-28,3260.0
2018-06-29,3210.0
2018-07-02,3210.0
2018-07-03,3210.0
2018-07-04,3210.0
2018-07-05,3210.0
2018-07-06,3210.0
2018-07-09,3210.0
2018-07-10,3235.0
2018-07-11,3235.0
2018-07-12,3160.0
2018-07-13,3160.0
2018-07-16,3160.0
2018-07-17,3160.0
2018-07-18,3160.0
2018-07-19,3160.0
2018-07-20,3160.0
2018-07-23,3160.0
2018-07-24,3160.0
2018-07-25,3160.0
2018-07-26,3160.0
2018-07-27,3160.0
2018-07-30,3160.0
2018-07-31,3160.0
2018-08-01,3160.0
2018-08-02,3160.0
2018-08-03,3160.0
2018-08-06,3160.0
2018-08-07,3160.0
2018-08-08,3160.0
2018-08-09,3225.0
2018-08-10,3225.0
2018-08-13,3235.0
2018-08-14,3275.0
2018-08-15,3275.0
2018-08-16,3275.0
2018-08-17,3275.0
2018-08-20,3275.0
2018-08-21,3275.0
2018-08-22,3275.0
2018-08-23,3275.0
2018-08-24,3275.0
2018-08-27,3310.0
2018-08-28,3310.0
2018-08-29,3310.0
2018-08-30,3325.0
2018-08-31,3350.0
2018-09-03,3410.0
2018-09-04,3410.0
2018-09-05,3460.0
2018-09-06,3460.0
2018-09-07,3460.0
2018-09-10,3650.0
2018-09-11,3685.0
2018-09-12,3685.0
2018-09-13,3685.0
2018-09-14,3685.0
2018-09-17,3710.0
2018-09-18,3710.0
2018-09-19,3710.0
2018-09-20,3710.0
2018-09-21,3710.0
2018-09-25,3735.0
2018-09-26,3735.0
2018-09-27,3745.0
2018-09-28,3745.0
2018-10-08,3795.0
2018-10-09,3870.0
2018-10-10,3870.0
2018-10-11,3870.0
2018-10-12,3870.0
2018-10-15,3870.0
2018-10-16,3870.0
2018-10-17,3870.0
2018-10-18,3870.0
2018-10-19,3870.0
2018-10-22,3870.0
2018-10-23,3870.0
2018-10-24,3870.0
2018-10-25,3870.0
2018-10-26,3870.0
2018-10-29,3775.0
2018-10-30,3775.0
2018-10-31,3775.0
2018-11-01,3775.0
2018-11-02,3775.0
2018-11-05,3775.0
2018-11-06,3725.0
2018-11-07,3725.0
2018-11-08,3725.0
2018-11-09,3725.0
2018-11-12,3725.0
2018-11-13,3725.0
2018-11-14,3725.0
2018-11-15,3725.0
2018-11-16,3725.0
2018-11-19,3600.0
2018-11-20,3575.0
2018-11-21,3575.0
2018-11-22,3575.0
2018-11-23,3575.0
2018-11-26,3500.0
2018-11-27,3400.0
2018-11-28,3400.0
2018-11-29,3400.0
2018-11-30,3350.0
2018-12-03,3135.0
2018-12-04,3135.0
2018-12-05,3135.0
2018-12-06,3135.0
2018-12-07,3135.0
2018-12-10,3075.0
2018-12-11,3075.0
2018-12-12,3075.0
2018-12-13,3075.0
2018-12-14,3075.0
2018-12-17,3075.0
2018-12-18,3075.0
2018-12-19,3000.0
2018-12-20,3000.0
2018-12-21,3000.0
2018-12-24,2925.0
2018-12-25,2900.0
2018-12-26,2900.0
2018-12-27,2900.0
2018-12-28,2900.0
2019-01-02,2785.0
2019-01-03,2785.0
2019-01-04,2785.0
2019-01-07,2785.0
2019-01-08,2785.0
2019-01-09,2785.0
2019-01-10,2785.0
2019-01-11,2800.0
2019-01-14,2800.0
2019-01-15,2800.0
2019-01-16,2850.0
2019-01-17,2850.0
2019-01-18,2850.0
2019-01-21,2850.0
2019-01-22,2875.0
2019-01-23,2875.0
2019-01-24,2875.0
2019-01-25,2875.0
2019-01-28,2975.0
2019-01-29,2975.0
2019-01-30,2975.0
2019-01-31,2975.0
2019-02-01,2975.0
2019-02-11,3125.0
2019-02-12,3120.0
2019-02-13,3120.0
2019-02-14,3120.0
2019-02-15,3120.0
2019-02-18,3120.0
2019-02-19,3120.0
2019-02-20,3120.0
2019-02-21,3120.0
2019-02-22,3120.0
2019-02-25,3170.0
2019-02-26,3170.0
2019-02-27,3170.0
2019-02-28,3170.0
2019-03-01,3170.0
2019-03-04,3270.0
2019-03-05,3270.0
2019-03-06,3270.0
2019-03-07,3270.0
2019-03-08,3270.0
2019-03-11,3300.0
2019-03-12,3300.0
2019-03-13,3300.0
2019-03-14,3300.0
2019-03-15,3300.0
2019-03-18,3450.0
2019-03-19,3450.0
2019-03-20,3450.0
2019-03-21,3450.0
2019-03-22,3450.0
2019-03-25,3450.0
2019-03-26,3450.0
2019-03-27,3450.0
2019-03-28,3450.0
2019-03-29,3450.0
2019-04-01,3450.0
2019-04-02,3450.0
2019-04-03,3450.0
2019-04-04,3450.0
2019-04-08,3535.0
2019-04-09,3535.0
2019-04-10,3535.0
2019-04-11,3535.0
2019-04-12,3535.0
2019-04-15,3535.0
2019-04-16,3535.0
2019-04-17,3535.0
2019-04-18,3535.0
2019-04-19,3535.0
