日期,LL神华煤化工价格
2013-10-24,11400.0
2013-10-25,11450.0
2013-10-28,11500.0
2013-10-29,11550.0
2013-10-30,11650.0
2013-10-31,11650.0
2013-11-01,11650.0
2013-11-04,11650.0
2013-11-05,11600.0
2013-11-06,11550.0
2013-11-07,11550.0
2013-11-08,11550.0
2013-11-11,11550.0
2013-11-12,11550.0
2013-11-13,11600.0
2013-11-14,11700.0
2013-11-15,11700.0
2013-11-18,11700.0
2013-11-19,11700.0
2013-11-20,11750.0
2013-11-21,11750.0
2013-11-22,11750.0
2013-11-25,11800.0
2013-11-26,11850.0
2013-11-27,11900.0
2013-11-28,11900.0
2013-11-29,11950.0
2013-12-02,11950.0
2013-12-03,12000.0
2013-12-04,12000.0
2013-12-05,12000.0
2013-12-06,12000.0
2013-12-09,11950.0
2013-12-10,11900.0
2013-12-11,11700.0
2013-12-12,11700.0
2013-12-13,11700.0
2013-12-16,11700.0
2013-12-17,11700.0
2013-12-18,11650.0
2013-12-19,11600.0
2013-12-20,11650.0
2013-12-23,11650.0
2013-12-24,11600.0
2013-12-25,11650.0
2013-12-26,11700.0
2013-12-27,11700.0
2013-12-30,11750.0
2013-12-31,11750.0
2014-01-02,11750.0
2014-01-03,11750.0
2014-01-06,11750.0
2014-01-07,11700.0
2014-01-08,11650.0
2014-01-09,11650.0
2014-01-10,11650.0
2014-01-13,11650.0
2014-01-14,11650.0
2014-01-15,11600.0
2014-01-16,11500.0
2014-01-17,11500.0
2014-01-20,11450.0
2014-01-21,11400.0
2014-01-22,11350.0
2014-01-23,11350.0
2014-01-24,11350.0
2014-01-27,11350.0
2014-01-28,11350.0
2014-01-29,11300.0
2014-01-30,11300.0
2014-02-07,11300.0
2014-02-10,11300.0
2014-02-11,11000.0
2014-02-12,10950.0
2014-02-13,10900.0
2014-02-14,10800.0
2014-02-17,10750.0
2014-02-18,10600.0
2014-02-19,10600.0
2014-02-20,10800.0
2014-02-21,10950.0
2014-02-24,11000.0
2014-02-25,11100.0
2014-02-26,11050.0
2014-02-27,11050.0
2014-02-28,11000.0
2014-03-03,10950.0
2014-03-04,10950.0
2014-03-05,10900.0
2014-03-06,10750.0
2014-03-07,10750.0
2014-03-10,10700.0
2014-03-11,10650.0
2014-03-12,10700.0
2014-03-13,10800.0
2014-03-14,10850.0
2014-03-17,10900.0
2014-03-18,10900.0
2014-03-19,10900.0
2014-03-20,10900.0
2014-03-21,10900.0
2014-03-24,10900.0
2014-03-25,10950.0
2014-03-26,11000.0
2014-03-27,11000.0
2014-03-28,11050.0
2014-03-31,11150.0
2014-04-01,11200.0
2014-04-02,11300.0
2014-04-03,11400.0
2014-04-04,11450.0
2014-04-08,11400.0
2014-04-09,11350.0
2014-04-10,11350.0
2014-04-11,11350.0
2014-04-14,11450.0
2014-04-15,11500.0
2014-04-16,11550.0
2014-04-17,11650.0
2014-04-18,11650.0
2014-04-21,11700.0
2014-04-22,11750.0
2014-04-23,11750.0
2014-04-24,11750.0
2014-04-25,11650.0
2014-04-28,11550.0
2014-04-29,11550.0
2014-04-30,11550.0
2014-05-05,11650.0
2014-05-06,11650.0
2014-05-07,11700.0
2014-05-08,11700.0
2014-05-09,11700.0
2014-05-12,11600.0
2014-05-13,11600.0
2014-05-14,11550.0
2014-05-15,11500.0
2014-05-16,11400.0
2014-05-19,11450.0
2014-05-20,11500.0
2014-05-21,11600.0
2014-05-22,11650.0
2014-05-23,11650.0
2014-05-26,11650.0
2014-05-27,11650.0
2014-05-28,11600.0
2014-05-29,11600.0
2014-05-30,11600.0
2014-06-03,11650.0
2014-06-04,11750.0
2014-06-05,11800.0
2014-06-06,11800.0
2014-06-09,11850.0
2014-06-10,11850.0
2014-06-11,11900.0
2014-06-12,11950.0
2014-06-13,12000.0
2014-06-16,12000.0
2014-06-17,11900.0
2014-06-18,11900.0
2014-06-19,11800.0
2014-06-20,11750.0
2014-06-23,11700.0
2014-06-24,11650.0
2014-06-25,11600.0
2014-06-26,11600.0
2014-06-27,11650.0
2014-06-30,11750.0
2014-07-01,11850.0
2014-07-02,11850.0
2014-07-03,11900.0
2014-07-04,11900.0
2014-07-07,12000.0
2014-07-08,11950.0
2014-07-09,11900.0
2014-07-10,11750.0
2014-07-11,11750.0
2014-07-14,11750.0
2014-07-15,11750.0
2014-07-16,11700.0
2014-07-17,11750.0
2014-07-18,11600.0
2014-07-21,11550.0
2014-07-22,11550.0
2014-07-23,11650.0
2014-07-24,11650.0
2014-07-25,11600.0
2014-07-28,11700.0
2014-07-29,11700.0
2014-07-30,11750.0
2014-07-31,11700.0
2014-08-01,11650.0
2014-08-04,11650.0
2014-08-05,11600.0
2014-08-06,11550.0
2014-08-07,11500.0
2014-08-08,11400.0
2014-08-11,11350.0
2014-08-12,11300.0
2014-08-13,11150.0
2014-08-14,11000.0
2014-08-15,11100.0
2014-08-18,11250.0
2014-08-19,11250.0
2014-08-20,11200.0
2014-08-21,11150.0
2014-08-22,11200.0
2014-08-25,11150.0
2014-08-26,11050.0
2014-08-27,11000.0
2014-08-28,11000.0
2014-08-29,11000.0
2014-09-01,10950.0
2014-09-02,11000.0
2014-09-03,11100.0
2014-09-04,11100.0
2014-09-05,11050.0
2014-09-09,10900.0
2014-09-10,10800.0
2014-09-11,10650.0
2014-09-12,10650.0
2014-09-15,10700.0
2014-09-16,10650.0
2014-09-17,10600.0
2014-09-18,10500.0
2014-09-19,10450.0
2014-09-22,10300.0
2014-09-23,10150.0
2014-09-24,10200.0
2014-09-25,10350.0
2014-09-26,10400.0
2014-09-29,10550.0
2014-09-30,10580.0
2014-10-08,10500.0
2014-10-09,10400.0
2014-10-10,10250.0
2014-10-13,10200.0
2014-10-14,10300.0
2014-10-15,10200.0
2014-10-16,10200.0
2014-10-17,10200.0
2014-10-20,10200.0
2014-10-21,10200.0
2014-10-22,10200.0
2014-10-23,10250.0
2014-10-24,10250.0
2014-10-27,10300.0
2014-10-28,10400.0
2014-10-29,10500.0
2014-10-30,10600.0
2014-10-31,10500.0
2014-11-03,10550.0
2014-11-04,10500.0
2014-11-05,10450.0
2014-11-06,10500.0
2014-11-07,10500.0
2014-11-10,10550.0
2014-11-11,10450.0
2014-11-12,10500.0
2014-11-13,10500.0
2014-11-14,10400.0
2014-11-17,10400.0
2014-11-18,10350.0
2014-11-19,10300.0
2014-11-20,10300.0
2014-11-21,10300.0
2014-11-24,10300.0
2014-11-25,10300.0
2014-11-26,10250.0
2014-11-27,10250.0
2014-11-28,10100.0
2014-12-01,10000.0
2014-12-02,10000.0
2014-12-03,9900.0
2014-12-04,9700.0
2014-12-05,9600.0
2014-12-08,9450.0
2014-12-09,9300.0
2014-12-10,9100.0
2014-12-11,9000.0
2014-12-12,8900.0
2014-12-15,8900.0
2014-12-16,9000.0
2014-12-17,9000.0
2014-12-18,9200.0
2014-12-19,9350.0
2014-12-22,9650.0
2014-12-23,9550.0
2014-12-24,9400.0
2014-12-25,9350.0
2014-12-26,9250.0
2014-12-29,9200.0
2014-12-30,9300.0
2014-12-31,9500.0
2015-01-05,9400.0
2015-01-06,9300.0
2015-01-07,9100.0
2015-01-08,8900.0
2015-01-09,8700.0
2015-01-12,8650.0
2015-01-13,8600.0
2015-01-14,8750.0
2015-01-15,9100.0
2015-01-16,9100.0
2015-01-19,9150.0
2015-01-20,9075.0
2015-01-21,9025.0
2015-01-22,8950.0
2015-01-23,8800.0
2015-01-26,8650.0
2015-01-27,8600.0
2015-01-28,8650.0
2015-01-29,8700.0
2015-01-30,8700.0
2015-02-02,8875.0
2015-02-03,9050.0
2015-02-04,9100.0
2015-02-05,8800.0
2015-02-06,8950.0
2015-02-09,8950.0
2015-02-10,9050.0
2015-02-11,9000.0
2015-02-12,9000.0
2015-02-13,9100.0
2015-02-16,9100.0
2015-02-17,9150.0
2015-02-25,9150.0
2015-02-26,9250.0
2015-02-27,9300.0
2015-03-02,9500.0
2015-03-03,9450.0
2015-03-04,9400.0
2015-03-05,9300.0
2015-03-06,9200.0
2015-03-09,9150.0
2015-03-10,9250.0
2015-03-11,9150.0
2015-03-12,9250.0
2015-03-13,9250.0
2015-03-16,9275.0
2015-03-17,9300.0
2015-03-18,9250.0
2015-03-19,9350.0
2015-03-20,9300.0
2015-03-23,9600.0
2015-03-24,9700.0
2015-03-25,9750.0
2015-03-26,9800.0
2015-03-27,9800.0
2015-03-30,9800.0
2015-03-31,9925.0
2015-04-01,9975.0
2015-04-02,10200.0
2015-04-03,10100.0
2015-04-07,10100.0
2015-04-08,10175.0
2015-04-09,10100.0
2015-04-10,9950.0
2015-04-13,9950.0
2015-04-14,9900.0
2015-04-15,9850.0
2015-04-16,9950.0
2015-04-17,10050.0
2015-04-20,10100.0
2015-04-21,10200.0
2015-04-22,10100.0
2015-04-23,10200.0
2015-04-24,10300.0
2015-04-27,10450.0
2015-04-28,10450.0
2015-04-29,10400.0
2015-04-30,10550.0
2015-05-04,10600.0
2015-05-05,10550.0
2015-05-06,10550.0
2015-05-07,10400.0
2015-05-08,10250.0
2015-05-11,10100.0
2015-05-12,10000.0
2015-05-13,9950.0
2015-05-14,9900.0
2015-05-15,9900.0
2015-05-18,9800.0
2015-05-19,9650.0
2015-05-20,9550.0
2015-05-21,9700.0
2015-05-22,9800.0
2015-05-25,9800.0
2015-05-26,9800.0
2015-05-27,9600.0
2015-05-28,9400.0
2015-05-29,9400.0
2015-06-01,9450.0
2015-06-02,9400.0
2015-06-03,9400.0
2015-06-04,9450.0
2015-06-05,9500.0
2015-06-08,9450.0
2015-06-09,9350.0
2015-06-10,9450.0
2015-06-11,9650.0
2015-06-12,9550.0
2015-06-15,9550.0
2015-06-16,9650.0
2015-06-17,9550.0
2015-06-18,9450.0
2015-06-19,9500.0
2015-06-23,9500.0
2015-06-24,9550.0
2015-06-25,9550.0
2015-06-26,9650.0
2015-06-29,9600.0
2015-06-30,9650.0
2015-07-01,9700.0
2015-07-02,9650.0
2015-07-03,9650.0
2015-07-06,9550.0
2015-07-07,9250.0
2015-07-08,8750.0
2015-07-09,9250.0
2015-07-10,9350.0
2015-07-13,9350.0
2015-07-14,9350.0
2015-07-15,9300.0
2015-07-16,9200.0
2015-07-17,9150.0
2015-07-20,9100.0
2015-07-21,9050.0
2015-07-22,9150.0
2015-07-23,9200.0
2015-07-24,9000.0
2015-07-27,8750.0
2015-07-28,8800.0
2015-07-29,8950.0
2015-07-30,8950.0
2015-07-31,8800.0
2015-08-03,8700.0
2015-08-04,8650.0
2015-08-05,8850.0
2015-08-06,8800.0
2015-08-07,8750.0
2015-08-10,8800.0
2015-08-11,9050.0
2015-08-12,9100.0
2015-08-13,9100.0
2015-08-14,9100.0
2015-08-17,9020.0
2015-08-18,8850.0
2015-08-19,8850.0
2015-08-20,8700.0
2015-08-21,8750.0
2015-08-24,8600.0
2015-08-25,8650.0
2015-08-26,8600.0
2015-08-27,8750.0
2015-08-28,8900.0
2015-08-31,8900.0
2015-09-01,9000.0
2015-09-02,8950.0
2015-09-07,8950.0
2015-09-08,8850.0
2015-09-09,8900.0
2015-09-10,8800.0
2015-09-11,8850.0
2015-09-14,8800.0
2015-09-15,8700.0
2015-09-16,8700.0
2015-09-17,8750.0
2015-09-18,8700.0
2015-09-21,8650.0
2015-09-22,8650.0
2015-09-23,8650.0
2015-09-24,8600.0
2015-09-25,8550.0
2015-09-28,8500.0
2015-09-29,8400.0
2015-09-30,8400.0
2015-10-08,8500.0
2015-10-09,8650.0
2015-10-12,8650.0
2015-10-13,8600.0
2015-10-14,8550.0
2015-10-15,8500.0
2015-10-16,8480.0
2015-10-19,8450.0
2015-10-20,8400.0
2015-10-21,8400.0
2015-10-22,8500.0
2015-10-23,8400.0
2015-10-26,8350.0
2015-10-27,8300.0
2015-10-28,8400.0
2015-10-29,8400.0
2015-10-30,8350.0
2015-11-02,8350.0
2015-11-03,8330.0
2015-11-04,8400.0
2015-11-05,8300.0
2015-11-06,8300.0
2015-11-09,8300.0
2015-11-10,8250.0
2015-11-11,8270.0
2015-11-12,8220.0
2015-11-13,8200.0
2015-11-16,8120.0
2015-11-17,8120.0
2015-11-18,8090.0
2015-11-19,8050.0
2015-11-20,7950.0
2015-11-23,7950.0
2015-11-24,8100.0
2015-11-25,8200.0
2015-11-26,8250.0
2015-11-27,8300.0
2015-11-30,8350.0
2015-12-01,8350.0
2015-12-02,8450.0
2015-12-03,8500.0
2015-12-04,8450.0
2015-12-07,8450.0
2015-12-08,8300.0
2015-12-09,8350.0
2015-12-10,8350.0
2015-12-11,8250.0
2015-12-14,8220.0
2015-12-15,8250.0
2015-12-16,8280.0
2015-12-17,8350.0
2015-12-18,8400.0
2015-12-21,8450.0
2015-12-22,8500.0
2015-12-23,8550.0
2015-12-24,8550.0
2015-12-25,8550.0
2015-12-28,8600.0
2015-12-29,8700.0
2015-12-30,8700.0
2015-12-31,8700.0
2016-01-04,8750.0
2016-01-05,8750.0
2016-01-06,8700.0
2016-01-07,8600.0
2016-01-08,8550.0
2016-01-11,8550.0
2016-01-12,8450.0
2016-01-13,8400.0
2016-01-14,8350.0
2016-01-15,8400.0
2016-01-18,8450.0
2016-01-19,8550.0
2016-01-20,8480.0
2016-01-21,8450.0
2016-01-22,8500.0
2016-01-25,8550.0
2016-01-26,8650.0
2016-01-27,8700.0
2016-01-28,8700.0
2016-01-29,8600.0
2016-02-01,8580.0
2016-02-02,8550.0
2016-02-03,8550.0
2016-02-04,8550.0
2016-02-05,8600.0
2016-02-15,8600.0
2016-02-16,8600.0
2016-02-17,8550.0
2016-02-18,8550.0
2016-02-19,8700.0
2016-02-22,8750.0
2016-02-23,8700.0
2016-02-24,8750.0
2016-02-25,8850.0
2016-02-26,8750.0
2016-02-29,8800.0
2016-03-01,8880.0
2016-03-02,9000.0
2016-03-03,8950.0
2016-03-04,9050.0
2016-03-07,9050.0
2016-03-08,9000.0
2016-03-09,9050.0
2016-03-10,8950.0
2016-03-11,8900.0
2016-03-14,8850.0
2016-03-15,8850.0
2016-03-16,9050.0
2016-03-17,9250.0
2016-03-18,9350.0
2016-03-21,9400.0
2016-03-22,9300.0
2016-03-23,9300.0
2016-03-24,9300.0
2016-03-25,9400.0
2016-03-28,9400.0
2016-03-29,9420.0
2016-03-30,9420.0
2016-03-31,9420.0
2016-04-01,9550.0
2016-04-05,9500.0
2016-04-06,9350.0
2016-04-07,9300.0
2016-04-08,9200.0
2016-04-11,9150.0
2016-04-12,9150.0
2016-04-13,9150.0
2016-04-14,9100.0
2016-04-15,8950.0
2016-04-18,8850.0
2016-04-19,8750.0
2016-04-20,8650.0
2016-04-21,8650.0
2016-04-22,8650.0
2016-04-25,8750.0
2016-04-26,8850.0
2016-04-27,8800.0
2016-04-28,8750.0
2016-04-29,8700.0
2016-05-03,8480.0
2016-05-04,8490.0
2016-05-05,8470.0
2016-05-06,8380.0
2016-05-09,8350.0
2016-05-10,8370.0
2016-05-11,8500.0
2016-05-12,8450.0
2016-05-13,8400.0
2016-05-16,8400.0
2016-05-17,8380.0
2016-05-18,8450.0
2016-05-19,8450.0
2016-05-20,8450.0
2016-05-23,8450.0
2016-05-24,8450.0
2016-05-25,8450.0
2016-05-26,8430.0
2016-05-27,8350.0
2016-05-30,8330.0
2016-05-31,8390.0
2016-06-01,8380.0
2016-06-02,8340.0
2016-06-03,8380.0
2016-06-06,8400.0
2016-06-07,8450.0
2016-06-08,8480.0
2016-06-13,8450.0
2016-06-14,8500.0
2016-06-15,8520.0
2016-06-16,8600.0
2016-06-17,8600.0
2016-06-20,8750.0
2016-06-21,8750.0
2016-06-22,8800.0
2016-06-23,8800.0
2016-06-24,8800.0
2016-06-27,8900.0
2016-06-28,9000.0
2016-06-29,8950.0
2016-06-30,8900.0
2016-07-01,9000.0
2016-07-04,9250.0
2016-07-05,9250.0
2016-07-06,9250.0
2016-07-07,9300.0
2016-07-08,9000.0
2016-07-11,9000.0
2016-07-12,9150.0
2016-07-13,9000.0
2016-07-14,9100.0
2016-07-15,9000.0
2016-07-18,8900.0
2016-07-19,8750.0
2016-07-20,8750.0
2016-07-21,8800.0
2016-07-22,8950.0
2016-07-25,8750.0
2016-07-26,8700.0
2016-07-27,8700.0
2016-07-28,8950.0
2016-07-29,8900.0
2016-08-01,9200.0
2016-08-02,9000.0
2016-08-03,8950.0
2016-08-04,8900.0
2016-08-05,9050.0
2016-08-08,9000.0
2016-08-09,9050.0
2016-08-10,8980.0
2016-08-11,8950.0
2016-08-12,8950.0
2016-08-15,8950.0
2016-08-16,8950.0
2016-08-17,8900.0
2016-08-18,8950.0
2016-08-19,8970.0
2016-08-22,8900.0
2016-08-23,9000.0
2016-08-24,9000.0
2016-08-25,9050.0
2016-08-26,9050.0
2016-08-29,8950.0
2016-08-30,8850.0
2016-08-31,8900.0
2016-09-01,8850.0
2016-09-02,8850.0
2016-09-05,8850.0
2016-09-06,8880.0
2016-09-07,8900.0
2016-09-08,9000.0
2016-09-09,9000.0
2016-09-12,8800.0
2016-09-13,8800.0
2016-09-14,8850.0
2016-09-19,8800.0
2016-09-20,8700.0
2016-09-21,8700.0
2016-09-22,8700.0
2016-09-23,8600.0
2016-09-26,8650.0
2016-09-27,8680.0
2016-09-28,8680.0
2016-09-29,8750.0
2016-09-30,8750.0
2016-10-10,9100.0
2016-10-11,9250.0
2016-10-12,9180.0
2016-10-13,9130.0
2016-10-14,9100.0
2016-10-17,9150.0
2016-10-18,9250.0
2016-10-19,9250.0
2016-10-20,9300.0
2016-10-21,9300.0
2016-10-24,9400.0
2016-10-25,9550.0
2016-10-26,9450.0
2016-10-27,9450.0
2016-10-28,9600.0
2016-10-31,9900.0
2016-11-01,9850.0
2016-11-02,9750.0
2016-11-03,9850.0
2016-11-04,9700.0
2016-11-07,9680.0
2016-11-08,9800.0
2016-11-09,10000.0
2016-11-10,10000.0
2016-11-11,10100.0
2016-11-14,10050.0
2016-11-15,9750.0
2016-11-16,9600.0
2016-11-17,9600.0
2016-11-18,9500.0
2016-11-21,9350.0
2016-11-22,9650.0
2016-11-23,9400.0
2016-11-24,9300.0
2016-11-25,9350.0
2016-11-28,9450.0
2016-11-29,9450.0
2016-11-30,9350.0
2016-12-01,9400.0
2016-12-02,9430.0
2016-12-05,9650.0
2016-12-06,9650.0
2016-12-07,9850.0
2016-12-08,9900.0
2016-12-09,10000.0
2016-12-12,10150.0
2016-12-13,10150.0
2016-12-14,10100.0
2016-12-15,9930.0
2016-12-16,9980.0
2016-12-19,9900.0
2016-12-20,9700.0
2016-12-21,9700.0
2016-12-22,9800.0
2016-12-23,9750.0
2016-12-26,9750.0
2016-12-27,9900.0
2016-12-28,9950.0
2016-12-29,10000.0
2016-12-30,9750.0
2017-01-03,9700.0
2017-01-04,9700.0
2017-01-05,9750.0
2017-01-06,9750.0
2017-01-09,9750.0
2017-01-10,9800.0
2017-01-11,9800.0
2017-01-12,9800.0
2017-01-13,9850.0
2017-01-16,10050.0
2017-01-17,10000.0
2017-01-18,10000.0
2017-01-19,10000.0
2017-01-20,10000.0
2017-01-23,10100.0
2017-01-24,10100.0
2017-01-25,10100.0
2017-01-26,10100.0
2017-02-03,10050.0
2017-02-06,10050.0
2017-02-07,10050.0
2017-02-08,10000.0
2017-02-09,10050.0
2017-02-10,10000.0
2017-02-13,10200.0
2017-02-14,10150.0
2017-02-15,10000.0
2017-02-16,9800.0
2017-02-17,9750.0
2017-02-20,9800.0
2017-02-21,9700.0
2017-02-22,9700.0
2017-02-23,9500.0
2017-02-24,9550.0
2017-02-27,9600.0
2017-02-28,9500.0
2017-03-01,9500.0
2017-03-02,9450.0
2017-03-03,9500.0
2017-03-06,9550.0
2017-03-07,9520.0
2017-03-08,9250.0
2017-03-09,9240.0
2017-03-10,9150.0
2017-03-13,9100.0
2017-03-14,9180.0
2017-03-15,9200.0
2017-03-16,9250.0
2017-03-17,9300.0
2017-03-20,9300.0
2017-03-21,9380.0
2017-03-22,9250.0
2017-03-23,9300.0
2017-03-24,9250.0
2017-03-27,9100.0
2017-03-28,9150.0
2017-03-29,9200.0
2017-03-30,9100.0
2017-03-31,9100.0
2017-04-05,9300.0
2017-04-06,9350.0
2017-04-07,9380.0
2017-04-10,9220.0
2017-04-11,9250.0
2017-04-12,9100.0
2017-04-13,9150.0
2017-04-14,9050.0
2017-04-17,9000.0
2017-04-18,8950.0
2017-04-19,8900.0
2017-04-20,8860.0
2017-04-21,8850.0
2017-04-24,8680.0
2017-04-25,8680.0
2017-04-26,8680.0
2017-04-27,8710.0
2017-04-28,8800.0
2017-05-02,8850.0
2017-05-03,8800.0
2017-05-04,8700.0
2017-05-05,8650.0
2017-05-08,8750.0
2017-05-09,8670.0
2017-05-10,8640.0
2017-05-11,8650.0
2017-05-12,8700.0
2017-05-15,8850.0
2017-05-16,8950.0
2017-05-17,9000.0
2017-05-18,9050.0
2017-05-19,9230.0
2017-05-22,9180.0
2017-05-23,9200.0
2017-05-24,9150.0
2017-05-25,9150.0
2017-05-26,9100.0
2017-05-31,9030.0
2017-06-01,9100.0
2017-06-02,8930.0
2017-06-05,8900.0
2017-06-06,8900.0
2017-06-07,8910.0
2017-06-08,8920.0
2017-06-09,8950.0
2017-06-12,9100.0
2017-06-13,9050.0
2017-06-14,8930.0
2017-06-15,8870.0
2017-06-16,8870.0
2017-06-19,8960.0
2017-06-20,8950.0
2017-06-21,8870.0
2017-06-22,8830.0
2017-06-23,8750.0
2017-06-26,8850.0
2017-06-27,8900.0
2017-06-28,8880.0
2017-06-29,8900.0
2017-06-30,8950.0
2017-07-03,8970.0
2017-07-04,8880.0
2017-07-05,8850.0
2017-07-06,8950.0
2017-07-07,8950.0
2017-07-10,8860.0
2017-07-11,8980.0
2017-07-12,9000.0
2017-07-13,9050.0
2017-07-14,9050.0
2017-07-17,9050.0
2017-07-18,9100.0
2017-07-19,9120.0
2017-07-20,9450.0
2017-07-21,9420.0
2017-07-24,9450.0
2017-07-25,9450.0
2017-07-26,9300.0
2017-07-27,9400.0
2017-07-28,9270.0
2017-07-31,9250.0
2017-08-01,9400.0
2017-08-02,9400.0
2017-08-03,9350.0
2017-08-04,9350.0
2017-08-07,9300.0
2017-08-08,9350.0
2017-08-09,9400.0
2017-08-10,9420.0
2017-08-11,9300.0
2017-08-14,9300.0
2017-08-15,9200.0
2017-08-16,9230.0
2017-08-17,9350.0
2017-08-18,9400.0
2017-08-21,9450.0
2017-08-22,9450.0
2017-08-23,9500.0
2017-08-24,9600.0
2017-08-25,9650.0
2017-08-28,9550.0
2017-08-29,9650.0
2017-08-30,9680.0
2017-08-31,9700.0
2017-09-01,9800.0
2017-09-04,10050.0
2017-09-05,10000.0
2017-09-06,10000.0
2017-09-07,9920.0
2017-09-08,9850.0
2017-09-11,9800.0
2017-09-12,9800.0
2017-09-13,9700.0
2017-09-14,9600.0
2017-09-15,9520.0
2017-09-18,9500.0
2017-09-19,9500.0
2017-09-20,9500.0
2017-09-21,9340.0
2017-09-22,9350.0
2017-09-25,9400.0
2017-09-26,9450.0
2017-09-27,9500.0
2017-09-28,9250.0
2017-09-29,9350.0
2017-10-09,9350.0
2017-10-10,9400.0
2017-10-11,9350.0
2017-10-12,9310.0
2017-10-13,9450.0
2017-10-16,9530.0
2017-10-17,9600.0
2017-10-18,9650.0
2017-10-19,9500.0
2017-10-20,9690.0
2017-10-23,9650.0
2017-10-24,9700.0
2017-10-25,9650.0
2017-10-26,9600.0
2017-10-27,9500.0
2017-10-30,9500.0
2017-10-31,9450.0
2017-11-01,9400.0
2017-11-02,9450.0
2017-11-03,9600.0
2017-11-06,9680.0
2017-11-07,9700.0
2017-11-08,9750.0
2017-11-09,9750.0
2017-11-10,9750.0
2017-11-13,9650.0
2017-11-14,9650.0
2017-11-15,9520.0
2017-11-16,9550.0
2017-11-17,9500.0
2017-11-20,9550.0
2017-11-21,9650.0
2017-11-22,9700.0
2017-11-23,9630.0
2017-11-24,9650.0
2017-11-27,9530.0
2017-11-28,9450.0
2017-11-29,9480.0
2017-11-30,9470.0
2017-12-01,9570.0
2017-12-04,9650.0
2017-12-05,9630.0
2017-12-06,9580.0
2017-12-07,9460.0
2017-12-08,9600.0
2017-12-11,9550.0
2017-12-12,9570.0
2017-12-13,9550.0
2017-12-14,9530.0
2017-12-15,9500.0
2017-12-18,9490.0
2017-12-19,9530.0
2017-12-20,9570.0
2017-12-21,9550.0
2017-12-22,9480.0
2017-12-25,9450.0
2017-12-26,9420.0
2017-12-27,9600.0
2017-12-28,9600.0
2017-12-29,9500.0
2018-01-02,9750.0
2018-01-03,9700.0
2018-01-04,9650.0
2018-01-05,9650.0
2018-01-08,9650.0
2018-01-09,9600.0
2018-01-10,9650.0
2018-01-11,9700.0
2018-01-12,9700.0
2018-01-15,9800.0
2018-01-16,9700.0
2018-01-17,9700.0
2018-01-18,9650.0
2018-01-19,9600.0
2018-01-22,9650.0
2018-01-23,9650.0
2018-01-24,9650.0
2018-01-25,9650.0
2018-01-26,9650.0
2018-01-29,9650.0
2018-01-30,9600.0
2018-01-31,9550.0
2018-02-01,9550.0
2018-02-02,9500.0
2018-02-05,9450.0
2018-02-06,9450.0
2018-02-07,9400.0
2018-02-08,9450.0
2018-02-09,9450.0
2018-02-12,9450.0
2018-02-13,9450.0
2018-02-14,9450.0
2018-02-22,9400.0
2018-02-23,9450.0
2018-02-26,9300.0
2018-02-27,9270.0
2018-02-28,9280.0
2018-03-01,9350.0
2018-03-02,9400.0
2018-03-05,9350.0
2018-03-06,9300.0
2018-03-07,9350.0
2018-03-08,9150.0
2018-03-09,9130.0
2018-03-12,9000.0
2018-03-13,9050.0
2018-03-14,9200.0
2018-03-15,9200.0
2018-03-16,9120.0
2018-03-19,9200.0
2018-03-20,9150.0
2018-03-21,9160.0
2018-03-22,9200.0
2018-03-23,9000.0
2018-03-26,8940.0
2018-03-27,9050.0
2018-03-28,9010.0
2018-03-29,9100.0
2018-03-30,9090.0
2018-04-02,9150.0
2018-04-03,9150.0
2018-04-04,9100.0
2018-04-09,9250.0
2018-04-10,9270.0
2018-04-11,9350.0
2018-04-12,9300.0
2018-04-13,9350.0
2018-04-16,9255.0
2018-04-17,9250.0
2018-04-18,9350.0
2018-04-19,9350.0
2018-04-20,9300.0
2018-04-23,9270.0
2018-04-24,9350.0
2018-04-25,9320.0
2018-04-26,9320.0
2018-04-27,9400.0
2018-05-02,9400.0
2018-05-03,9450.0
2018-05-04,9600.0
2018-05-07,9600.0
2018-05-08,9550.0
2018-05-09,9600.0
2018-05-10,9570.0
2018-05-11,9570.0
2018-05-14,9570.0
2018-05-15,9570.0
2018-05-16,9570.0
2018-05-17,9530.0
2018-05-18,9550.0
2018-05-21,9500.0
2018-05-22,9500.0
2018-05-23,9410.0
2018-05-24,9370.0
2018-05-25,9350.0
2018-05-28,9350.0
2018-05-29,9310.0
2018-05-30,9300.0
2018-05-31,9300.0
2018-06-01,9350.0
2018-06-04,9350.0
2018-06-05,9300.0
2018-06-06,9300.0
2018-06-07,9300.0
2018-06-08,9300.0
2018-06-11,9300.0
2018-06-12,9300.0
2018-06-13,9300.0
2018-06-14,9280.0
2018-06-15,9250.0
2018-06-19,9170.0
2018-06-20,9170.0
2018-06-21,9150.0
2018-06-22,9100.0
2018-06-25,9100.0
2018-06-26,9150.0
2018-06-27,9200.0
2018-06-28,9200.0
2018-06-29,9250.0
2018-07-02,9300.0
2018-07-03,9270.0
2018-07-04,9270.0
2018-07-05,9270.0
2018-07-06,9270.0
2018-07-09,9200.0
2018-07-10,9200.0
2018-07-11,9200.0
2018-07-12,9250.0
2018-07-13,9300.0
2018-07-16,9320.0
2018-07-17,9320.0
2018-07-18,9320.0
2018-07-19,9280.0
2018-07-20,9300.0
2018-07-23,9330.0
2018-07-24,9350.0
2018-07-25,9400.0
2018-07-26,9380.0
2018-07-27,9370.0
