,close,close_dt,commodity,contract,count,direction,holding_period,multiplier,open,open_dt,pnl,rtn,tcost,tcost_mode,tcost_unit,volume
63,808.0,2016-08-10,JM,JM.DCE,64,-1.0,3.0,60,785.5,2016-08-08,-4050.0,-0.02864417568427753,0,,,3.0
64,812.0,2016-08-12,JM,JM.DCE,65,1.0,3.0,60,808.0,2016-08-10,720.0,0.0049504950495049506,0,,,3.0
65,810.0,2016-08-15,JM,JM.DCE,66,-1.0,4.0,60,812.0,2016-08-12,360.0,0.0024630541871921183,0,,,3.0
66,848.5,2016-08-22,JM,JM.DCE,67,-1.0,8.0,60,876.0,2016-08-15,4950.0,0.03139269406392694,0,,,3.0
67,1156.5,2016-10-18,JM,JM.DCE,68,1.0,58.0,60,848.5,2016-08-22,18480.0,0.36299351797289336,0,,,1.0
68,1500.0,2016-11-30,JM,JM.DCE,69,1.0,101.0,60,848.5,2016-08-22,78180.0,0.7678255745433117,0,,,2.0
69,1225.0,2017-02-17,JM,JM.DCE,70,1.0,80.0,60,1342.0,2016-11-30,-14040.0,-0.08718330849478391,0,,,2.0
70,1237.5,2017-02-20,JM,JM.DCE,71,-1.0,4.0,60,1225.0,2017-02-17,-1500.0,-0.01020408163265306,0,,,2.0
71,1275.0,2017-02-21,JM,JM.DCE,72,1.0,2.0,60,1237.5,2017-02-20,4500.0,0.030303030303030304,0,,,2.0
72,1222.0,2017-02-24,JM,JM.DCE,73,-1.0,4.0,60,1275.0,2017-02-21,6360.0,0.04156862745098039,0,,,2.0
73,1249.0,2017-03-01,JM,JM.DCE,74,1.0,6.0,60,1222.0,2017-02-24,3240.0,0.0220949263502455,0,,,2.0
74,1299.0,2017-03-17,JM,JM.DCE,75,-1.0,17.0,60,1249.0,2017-03-01,-6000.0,-0.040032025620496396,0,,,2.0
75,1308.0,2017-03-21,JM,JM.DCE,76,1.0,5.0,60,1299.0,2017-03-17,1080.0,0.006928406466512702,0,,,2.0
76,1286.5,2017-03-31,JM,JM.DCE,77,-1.0,11.0,60,1308.0,2017-03-21,2580.0,0.01643730886850153,0,,,2.0
77,1299.5,2017-04-10,JM,JM.DCE,78,-1.0,11.0,60,1222.0,2017-03-31,-9300.0,-0.06342062193126023,0,,,2.0
78,1130.0,2017-06-30,JM,JM.DCE,79,1.0,82.0,60,1299.5,2017-04-10,-20340.0,-0.13043478260869565,0,,,2.0
79,1128.0,2017-04-18,JM,JM.DCE,80,1.0,2.0,60,1112.0,2017-04-17,960.0,0.014388489208633094,0,,,1.0
80,1129.0,2017-04-21,JM,JM.DCE,81,1.0,3.0,60,1094.5,2017-04-19,2070.0,0.031521242576518956,0,,,1.0
81,1116.0,2017-04-28,JM,JM.DCE,82,1.0,4.0,60,1092.0,2017-04-25,1440.0,0.02197802197802198,0,,,1.0
82,1130.0,2017-06-30,JM,JM.DCE,83,1.0,58.0,60,1105.0,2017-05-04,1500.0,0.02262443438914027,0,,,1.0
83,1135.0,2017-07-04,JM,JM.DCE,84,-1.0,5.0,60,1130.0,2017-06-30,-600.0,-0.004424778761061947,0,,,2.0
84,1220.5,2017-07-18,JM,JM.DCE,85,1.0,15.0,60,1135.0,2017-07-04,10260.0,0.07533039647577093,0,,,2.0
85,1120.0,2017-07-06,JM,JM.DCE,86,1.0,2.0,60,1098.0,2017-07-05,1320.0,0.020036429872495445,0,,,1.0
86,1289.0,2017-08-04,JM,JM.DCE,87,-1.0,18.0,60,1220.5,2017-07-18,-8220.0,-0.05612453912331012,0,,,2.0
87,1284.0,2017-08-09,JM,JM.DCE,88,1.0,6.0,60,1270.0,2017-08-04,1680.0,0.011023622047244094,0,,,2.0
88,1315.0,2017-09-18,JM,JM.DCE,89,-1.0,41.0,60,1284.0,2017-08-09,-3720.0,-0.024143302180685357,0,,,2.0
89,1294.0,2017-11-23,JM,JM.DCE,90,1.0,67.0,60,1315.0,2017-09-18,-2520.0,-0.01596958174904943,0,,,2.0
90,1142.0,2017-10-13,JM,JM.DCE,91,1.0,4.0,60,1095.0,2017-10-10,2820.0,0.042922374429223746,0,,,1.0
91,1154.0,2017-10-23,JM,JM.DCE,92,1.0,4.0,60,1098.5,2017-10-20,3330.0,0.050523441055985434,0,,,1.0
92,1139.0,2017-11-03,JM,JM.DCE,93,1.0,10.0,60,1081.5,2017-10-25,3450.0,0.053166897827092004,0,,,1.0
93,1296.5,2017-11-24,JM,JM.DCE,94,-1.0,2.0,60,1294.0,2017-11-23,-300.0,-0.0019319938176197836,0,,,2.0
94,1334.0,2017-11-27,JM,JM.DCE,95,1.0,4.0,60,1296.5,2017-11-24,4500.0,0.028924026224450443,0,,,2.0
95,1316.0,2017-11-28,JM,JM.DCE,96,-1.0,2.0,60,1334.0,2017-11-27,2160.0,0.013493253373313344,0,,,2.0
96,1330.0,2017-11-29,JM,JM.DCE,97,1.0,2.0,60,1316.0,2017-11-28,1680.0,0.010638297872340425,0,,,2.0
97,1326.5,2017-11-30,JM,JM.DCE,98,-1.0,2.0,60,1330.0,2017-11-29,420.0,0.002631578947368421,0,,,2.0
98,1355.0,2017-12-01,JM,JM.DCE,99,1.0,2.0,60,1326.5,2017-11-30,3420.0,0.02148511119487373,0,,,2.0
99,1400.5,2017-12-04,JM,JM.DCE,100,1.0,4.0,60,1387.0,2017-12-01,1620.0,0.00973323720259553,0,,,2.0
100,1354.5,2017-12-06,JM,JM.DCE,101,-1.0,3.0,60,1400.5,2017-12-04,5520.0,0.03284541235273117,0,,,2.0
101,1375.0,2017-12-20,JM,JM.DCE,102,1.0,15.0,60,1354.5,2017-12-06,2460.0,0.015134736064968624,0,,,2.0
102,1390.0,2017-12-25,JM,JM.DCE,103,-1.0,6.0,60,1375.0,2017-12-20,-1800.0,-0.01090909090909091,0,,,2.0
103,1287.0,2018-04-11,JM,JM.DCE,104,1.0,108.0,60,1390.0,2017-12-25,-12360.0,-0.07410071942446043,0,,,2.0
104,1208.0,2018-08-08,JM,JM.DCE,105,1.0,120.0,60,1173.0,2018-04-11,4200.0,0.029838022165387893,0,,,2.0
105,1132.0,2018-04-18,JM,JM.DCE,106,1.0,2.0,60,1102.0,2018-04-17,1800.0,0.02722323049001815,0,,,1.0
106,1438.0,2018-12-12,JM,JM.DCE,107,1.0,127.0,60,1253.0,2018-08-08,22200.0,0.14764565043894654,0,,,2.0
107,,,JM,JM.DCE,108,1.0,,60,1194.0,2018-12-12,,,0,,,2.0
108,3410.0,2014-04-18,HC,HC.SHF,1,1.0,2.0,10,3428.0,2014-04-17,-1260.0,-0.005250875145857643,0,,,7.0
109,3312.0,2014-05-09,HC,HC.SHF,2,1.0,2.0,10,3330.0,2014-05-08,-1440.0,-0.005405405405405406,0,,,8.0
110,3280.0,2014-08-04,HC,HC.SHF,3,1.0,13.0,10,3284.0,2014-07-23,-320.0,-0.001218026796589525,0,,,8.0
111,3320.0,2014-08-06,HC,HC.SHF,4,1.0,2.0,10,3280.0,2014-08-05,3200.0,0.012195121951219513,0,,,8.0
112,2848.0,2014-10-24,HC,HC.SHF,5,-1.0,29.0,10,2790.0,2014-09-26,-5220.0,-0.02078853046594982,0,,,9.0
113,2878.0,2014-11-28,HC,HC.SHF,6,-1.0,33.0,10,2868.0,2014-10-27,-100.0,-0.003486750348675035,0,,,1.0
114,3000.0,2014-12-15,HC,HC.SHF,7,-1.0,50.0,10,2868.0,2014-10-27,-10560.0,-0.04602510460251046,0,,,8.0
115,2918.0,2014-12-16,HC,HC.SHF,8,-1.0,2.0,10,2938.0,2014-12-15,1600.0,0.0068073519400953025,0,,,8.0
116,2848.0,2014-12-23,HC,HC.SHF,9,1.0,2.0,10,2888.0,2014-12-22,-3600.0,-0.013850415512465374,0,,,9.0
117,2902.0,2015-01-08,HC,HC.SHF,10,1.0,2.0,10,2930.0,2015-01-07,-2520.0,-0.00955631399317406,0,,,9.0
118,2750.0,2015-01-13,HC,HC.SHF,11,1.0,2.0,10,2836.0,2015-01-12,-7740.0,-0.030324400564174896,0,,,9.0
119,2676.0,2015-01-19,HC,HC.SHF,12,1.0,5.0,10,2670.0,2015-01-15,540.0,0.0022471910112359553,0,,,9.0
120,2518.0,2015-03-17,HC,HC.SHF,13,1.0,7.0,10,2482.0,2015-03-11,3600.0,0.014504431909750202,0,,,10.0
121,2552.0,2015-03-25,HC,HC.SHF,14,1.0,2.0,10,2576.0,2015-03-24,-2400.0,-0.009316770186335404,0,,,10.0
122,2394.0,2015-04-07,HC,HC.SHF,15,-1.0,5.0,10,2412.0,2015-04-03,1800.0,0.007462686567164179,0,,,10.0
123,2493.0,2015-05-04,HC,HC.SHF,16,-1.0,5.0,10,2460.0,2015-04-30,-3300.0,-0.013414634146341463,0,,,10.0
124,2470.0,2015-05-18,HC,HC.SHF,17,-1.0,5.0,10,2487.0,2015-05-14,1700.0,0.006835544833132288,0,,,10.0
125,2417.0,2015-05-21,HC,HC.SHF,18,1.0,3.0,10,2452.0,2015-05-19,-2450.0,-0.014274061990212071,0,,,7.0
126,2440.0,2015-05-22,HC,HC.SHF,19,-1.0,2.0,10,2417.0,2015-05-21,-1610.0,-0.009515928837401738,0,,,7.0
127,2441.0,2015-05-25,HC,HC.SHF,20,1.0,4.0,10,2440.0,2015-05-22,70.0,0.0004098360655737705,0,,,7.0
128,2453.0,2015-05-26,HC,HC.SHF,21,-1.0,2.0,10,2441.0,2015-05-25,-840.0,-0.004916018025399427,0,,,7.0
129,2456.0,2015-05-28,HC,HC.SHF,22,1.0,3.0,10,2453.0,2015-05-26,210.0,0.0012229922543823889,0,,,7.0
130,2463.0,2015-06-01,HC,HC.SHF,23,-1.0,5.0,10,2456.0,2015-05-28,-490.0,-0.0028501628664495114,0,,,7.0
131,2477.0,2015-06-03,HC,HC.SHF,24,1.0,3.0,10,2463.0,2015-06-01,980.0,0.005684125050751117,0,,,7.0
132,2043.0,2015-07-28,HC,HC.SHF,25,-1.0,56.0,10,2477.0,2015-06-03,30380.0,0.17521194993944286,0,,,7.0
133,2043.0,2015-07-28,HC,HC.SHF,26,-1.0,28.0,10,2215.0,2015-07-01,1720.0,0.07765237020316026,0,,,1.0
134,1844.0,2015-10-26,HC,HC.SHF,27,-1.0,91.0,10,2067.0,2015-07-28,17840.0,0.10788582486695694,0,,,8.0
135,1971.0,2015-08-28,HC,HC.SHF,28,-1.0,4.0,10,1934.0,2015-08-25,-370.0,-0.019131334022750777,0,,,1.0
136,1962.0,2015-09-02,HC,HC.SHF,29,-1.0,2.0,10,1955.0,2015-09-01,-70.0,-0.0035805626598465474,0,,,1.0
137,1963.0,2015-09-11,HC,HC.SHF,30,-1.0,4.0,10,1926.0,2015-09-08,-370.0,-0.01921079958463136,0,,,1.0
138,1844.0,2015-10-26,HC,HC.SHF,31,-1.0,42.0,10,1940.0,2015-09-15,960.0,0.049484536082474224,0,,,1.0
139,1835.0,2015-10-27,HC,HC.SHF,32,1.0,2.0,10,1844.0,2015-10-26,-810.0,-0.004880694143167028,0,,,9.0
140,1829.0,2015-10-28,HC,HC.SHF,33,-1.0,2.0,10,1835.0,2015-10-27,540.0,0.0032697547683923707,0,,,9.0
141,1822.0,2015-11-02,HC,HC.SHF,34,1.0,6.0,10,1829.0,2015-10-28,-630.0,-0.0038272279934390375,0,,,9.0
142,1770.0,2015-11-09,HC,HC.SHF,35,-1.0,8.0,10,1822.0,2015-11-02,4680.0,0.02854006586169045,0,,,9.0
143,1790.0,2015-11-10,HC,HC.SHF,36,1.0,2.0,10,1770.0,2015-11-09,1800.0,0.011299435028248588,0,,,9.0
144,1698.0,2015-12-01,HC,HC.SHF,37,-1.0,22.0,10,1790.0,2015-11-10,8280.0,0.05139664804469274,0,,,9.0
145,1698.0,2015-12-01,HC,HC.SHF,38,-1.0,12.0,10,1732.0,2015-11-20,340.0,0.019630484988452657,0,,,1.0
146,1756.0,2015-12-14,HC,HC.SHF,39,-1.0,14.0,10,1676.0,2015-12-01,-800.0,-0.0477326968973747,0,,,1.0
147,1963.0,2016-02-05,HC,HC.SHF,40,-1.0,67.0,10,1676.0,2015-12-01,-2870.0,-0.17124105011933174,0,,,1.0
148,2390.0,2016-03-08,HC,HC.SHF,41,-1.0,99.0,10,1676.0,2015-12-01,-57120.0,-0.42601431980906923,0,,,8.0
149,1965.0,2016-02-17,HC,HC.SHF,42,-1.0,3.0,10,1946.0,2016-02-15,-190.0,-0.009763617677286743,0,,,1.0
150,2268.0,2016-03-11,HC,HC.SHF,43,1.0,4.0,10,2390.0,2016-03-08,-8540.0,-0.05104602510460251,0,,,7.0
151,2268.0,2016-03-11,HC,HC.SHF,44,1.0,2.0,10,2230.0,2016-03-10,380.0,0.017040358744394617,0,,,1.0
152,2190.0,2016-03-14,HC,HC.SHF,45,-1.0,4.0,10,2268.0,2016-03-11,5460.0,0.03439153439153439,0,,,7.0
153,2190.0,2016-03-17,HC,HC.SHF,46,1.0,4.0,10,2190.0,2016-03-14,0.0,0.0,0,,,7.0
154,2190.0,2016-03-17,HC,HC.SHF,47,1.0,3.0,10,2195.0,2016-03-15,-50.0,-0.002277904328018223,0,,,1.0
155,2263.0,2016-03-18,HC,HC.SHF,48,-1.0,2.0,10,2190.0,2016-03-17,-730.0,-0.03333333333333333,0,,,1.0
156,2581.0,2016-04-11,HC,HC.SHF,49,-1.0,26.0,10,2190.0,2016-03-17,-3910.0,-0.17853881278538813,0,,,1.0
157,2716.0,2016-04-13,HC,HC.SHF,50,-1.0,28.0,10,2190.0,2016-03-17,-31560.0,-0.2401826484018265,0,,,6.0
158,2830.0,2016-08-30,HC,HC.SHF,51,1.0,140.0,10,2550.0,2016-04-13,16800.0,0.10980392156862745,0,,,6.0
159,2601.0,2016-04-19,HC,HC.SHF,52,1.0,6.0,10,2558.0,2016-04-14,430.0,0.016810007818608287,0,,,1.0
160,2590.0,2016-07-05,HC,HC.SHF,53,1.0,62.0,10,2535.0,2016-05-05,550.0,0.021696252465483234,0,,,1.0
161,2245.0,2016-05-17,HC,HC.SHF,54,1.0,2.0,10,2199.0,2016-05-16,460.0,0.020918599363346977,0,,,1.0
162,2264.0,2016-05-30,HC,HC.SHF,55,1.0,7.0,10,2123.0,2016-05-24,1410.0,0.06641544983513896,0,,,1.0
163,2271.0,2016-06-07,HC,HC.SHF,56,1.0,7.0,10,2200.0,2016-06-01,710.0,0.03227272727272727,0,,,1.0
164,2635.0,2016-07-11,HC,HC.SHF,57,1.0,6.0,10,2528.0,2016-07-06,1070.0,0.042325949367088604,0,,,1.0
165,2631.0,2016-07-28,HC,HC.SHF,58,1.0,10.0,10,2471.0,2016-07-19,1600.0,0.06475111290975313,0,,,1.0
166,2491.0,2016-07-25,HC,HC.SHF,59,1.0,4.0,10,2580.0,2016-07-22,-2670.0,-0.034496124031007755,0,,,3.0
167,2631.0,2016-07-28,HC,HC.SHF,60,1.0,2.0,10,2607.0,2016-07-27,720.0,0.009205983889528193,0,,,3.0
168,2722.0,2016-09-01,HC,HC.SHF,61,-1.0,3.0,10,2830.0,2016-08-30,6480.0,0.03816254416961131,0,,,6.0
169,2639.0,2016-09-02,HC,HC.SHF,62,-1.0,2.0,10,2620.0,2016-09-01,-1140.0,-0.007251908396946565,0,,,6.0
170,2599.0,2016-09-12,HC,HC.SHF,63,1.0,11.0,10,2639.0,2016-09-02,-2400.0,-0.015157256536566882,0,,,6.0
171,2583.0,2016-09-09,HC,HC.SHF,64,1.0,2.0,10,2563.0,2016-09-08,200.0,0.007803355442840421,0,,,1.0
172,2548.0,2016-09-21,HC,HC.SHF,65,-1.0,10.0,10,2599.0,2016-09-12,3060.0,0.019622931896883418,0,,,6.0
173,2548.0,2016-09-21,HC,HC.SHF,66,-1.0,9.0,10,2540.0,2016-09-13,-80.0,-0.0031496062992125984,0,,,1.0
174,2579.0,2016-09-23,HC,HC.SHF,67,1.0,3.0,10,2548.0,2016-09-21,310.0,0.01216640502354788,0,,,1.0
175,2610.0,2016-09-26,HC,HC.SHF,68,1.0,6.0,10,2548.0,2016-09-21,3720.0,0.02433281004709576,0,,,6.0
176,2568.0,2016-09-28,HC,HC.SHF,69,-1.0,3.0,10,2610.0,2016-09-26,2520.0,0.016091954022988506,0,,,6.0
177,2585.0,2016-09-29,HC,HC.SHF,70,1.0,2.0,10,2568.0,2016-09-28,1020.0,0.00661993769470405,0,,,6.0
178,2578.0,2016-09-30,HC,HC.SHF,71,-1.0,2.0,10,2585.0,2016-09-29,420.0,0.0027079303675048355,0,,,6.0
179,2674.0,2016-10-12,HC,HC.SHF,72,1.0,13.0,10,2578.0,2016-09-30,5760.0,0.037238169123351435,0,,,6.0
180,2577.0,2016-10-11,HC,HC.SHF,73,1.0,2.0,10,2571.0,2016-10-10,60.0,0.002333722287047841,0,,,1.0
181,2740.0,2016-10-18,HC,HC.SHF,74,-1.0,7.0,10,2674.0,2016-10-12,-3960.0,-0.02468212415856395,0,,,6.0
182,2853.0,2016-10-28,HC,HC.SHF,75,1.0,11.0,10,2740.0,2016-10-18,6780.0,0.041240875912408756,0,,,6.0
183,2970.0,2016-11-01,HC,HC.SHF,76,-1.0,5.0,10,2853.0,2016-10-28,-7020.0,-0.04100946372239748,0,,,6.0
184,3048.0,2016-11-02,HC,HC.SHF,77,1.0,2.0,10,2970.0,2016-11-01,4680.0,0.026262626262626262,0,,,6.0
185,3148.0,2016-11-07,HC,HC.SHF,78,-1.0,6.0,10,3048.0,2016-11-02,-5000.0,-0.03280839895013123,0,,,5.0
186,3251.0,2016-11-09,HC,HC.SHF,79,1.0,3.0,10,3148.0,2016-11-07,5150.0,0.032719186785260486,0,,,5.0
187,3380.0,2016-11-10,HC,HC.SHF,80,-1.0,2.0,10,3251.0,2016-11-09,-6450.0,-0.03968009843125192,0,,,5.0
188,3480.0,2016-11-14,HC,HC.SHF,81,1.0,5.0,10,3380.0,2016-11-10,5000.0,0.029585798816568046,0,,,5.0
189,3350.0,2016-11-15,HC,HC.SHF,82,-1.0,2.0,10,3480.0,2016-11-14,6500.0,0.03735632183908046,0,,,5.0
190,3200.0,2016-11-16,HC,HC.SHF,83,1.0,2.0,10,3350.0,2016-11-15,-7500.0,-0.04477611940298507,0,,,5.0
191,3423.0,2016-11-30,HC,HC.SHF,84,-1.0,15.0,10,3200.0,2016-11-16,-11150.0,-0.0696875,0,,,5.0
192,3752.0,2016-12-08,HC,HC.SHF,85,-1.0,9.0,10,3362.0,2016-11-30,-3900.0,-0.11600237953599048,0,,,1.0
193,3350.0,2017-02-06,HC,HC.SHF,86,-1.0,69.0,10,3362.0,2016-11-30,480.0,0.003569303985722784,0,,,4.0
194,3730.0,2017-01-17,HC,HC.SHF,87,-1.0,30.0,10,3666.0,2016-12-19,-640.0,-0.01745771958537916,0,,,1.0
195,3350.0,2017-02-06,HC,HC.SHF,88,-1.0,20.0,10,3637.0,2017-01-18,2870.0,0.07891119054165521,0,,,1.0
196,3480.0,2017-02-10,HC,HC.SHF,89,1.0,5.0,10,3350.0,2017-02-06,6500.0,0.03880597014925373,0,,,5.0
