date,NormalIC,NormalIR,RankIC,RankIR,FacRtn,RtnIR,number
2011-08-05,-0.9172474208679235,0.4260355551863657,-0.8999999999999998,0.1427143837784868,,,5
2011-08-08,-0.993921497385012,0.3773231850673634,-0.9999999999999998,0.09688351928917459,,,5
2011-08-09,-0.9395872752499161,0.3551985850365764,-0.29999999999999993,0.1132044378974182,,,5
2011-08-10,-0.744359096024958,0.3409586532870526,-0.9999999999999998,0.09200734980855295,,,5
2011-08-11,-0.4989513116303266,0.3280011857188767,-0.29999999999999993,0.08827153994874806,,,5
2011-08-12,-0.04201993907132997,0.3455279592909346,0.09999999999999998,0.10672376206806725,,,5
2011-08-15,0.3268808531942387,0.36917893910871263,0.5999999999999999,0.14596950952562127,,,5
2011-08-16,0.21806911530210202,0.3962145568557411,0.09999999999999998,0.17397158081994732,,,5
2011-08-17,0.436373643233741,0.432999261386924,0.29999999999999993,0.1965230335902996,,,5
2011-08-18,0.11389676342187105,0.44610075756803297,0.29999999999999993,0.21103482104510526,,,5
2011-08-19,0.24467151109031565,0.4496598553360291,0.4999999999999999,0.21725560982400477,,,5
2011-08-22,0.3387887999597262,0.4546486508235092,0.5999999999999999,0.21725560982400477,,,5
2011-08-23,0.2565472933903697,0.46390423260020325,0.19999999999999996,0.22840636387146443,,,5
2011-08-24,0.38821643433372266,0.4791137423091125,0.19999999999999996,0.2481226448942161,,,5
2011-08-25,0.6251070644686255,0.4984749671069347,0.19999999999999996,0.26819796730440376,,,5
2011-08-26,0.3040858813113133,0.5060771135765957,0.09999999999999998,0.27203439481762587,,,5
2011-08-29,0.05263086153404836,0.5021619851572517,0.09999999999999998,0.2799644069944945,,,5
2011-08-30,-0.025681563961329573,0.491961423782302,0.09999999999999998,0.2729361189461066,,,5
2011-08-31,-0.23409480823714418,0.461465285260917,0.09999999999999998,0.2627175300780877,,,5
2011-09-01,-0.17776096531656194,0.4304179839789436,0.09999999999999998,0.2394120877751031,,,5
2011-09-02,0.011546989710167092,0.40753949833514597,0.4999999999999999,0.22909484897748267,,,5
2011-09-05,0.09698448470699159,0.3886819503413372,0.4999999999999999,0.2261553145912147,,,5
2011-09-06,0.23272939720317484,0.375069448277666,0.4999999999999999,0.223198478780595,,,5
2011-09-07,0.6587520732708865,0.3833974111712592,0.6999999999999998,0.24264069702287142,,,5
2011-09-08,0.6741724334593144,0.38732458380548734,0.6999999999999998,0.2511947762726318,,,5
2011-09-09,0.6599535957766679,0.40958796335954417,0.8999999999999998,0.2743056776517421,,,5
2011-09-13,0.6955498176849992,0.45795731105922977,0.8999999999999998,0.34160907728122,,,5
2011-09-14,0.552119885920278,0.49542906393378294,0.6999999999999998,0.39541454177299235,,,5
2011-09-15,0.6085516582641348,0.5323211140910126,0.4999999999999999,0.44055195097216104,,,5
2011-09-16,0.7748091455331749,0.5592993212262273,0.6999999999999998,0.46795596345097334,,,5
2011-09-19,-0.06956168275069544,0.5628766824805834,0.0,0.4728718556400128,,,5
2011-09-20,-0.5739299003408137,0.5257041745570086,-0.09999999999999998,0.459446661046796,,,5
2011-09-21,-0.8469348738324465,0.47108021588235316,-0.29999999999999993,0.4355406083483315,,,5
2011-09-22,-0.795185389115973,0.4228548618838609,-0.09999999999999998,0.42263717421899905,,,5
2011-09-23,-0.9626469008327321,0.3720232650440465,-0.6999999999999998,0.36440144054411255,,,5
2011-09-26,-0.9681207397718304,0.32552718065416786,-0.6999999999999998,0.32166509502791035,,,5
2011-09-27,-0.8859622315498489,0.27925741653944486,-0.5999999999999999,0.27519620001686446,,,5
2011-09-28,-0.9422015942826395,0.2288599908754877,-0.6999999999999998,0.22301328898472028,,,5
2011-09-29,-0.892567600924964,0.18849322777926755,-0.5999999999999999,0.2060243751731037,,,5
2011-09-30,-0.7861601813380263,0.15206615305930674,-0.19999999999999996,0.19510304049742033,,,5
2011-10-10,-0.533243135491748,0.1280984358050935,-0.09999999999999998,0.19148293778662023,,,5
2011-10-11,-0.5687144558604207,0.09039474174897416,-0.09999999999999998,0.166163811948592,,,5
2011-10-12,-0.5060444098027377,0.06568309346163263,-0.09999999999999998,0.1556846857604106,,,5
2011-10-13,-0.7351467748232325,0.050183168769091624,-0.09999999999999998,0.15208717248752943,,,5
2011-10-14,-0.3012131988316194,0.027924945783278553,0.0,0.14196359949654574,,,5
2011-10-17,-0.5909166836650148,-0.007141830397723319,-0.09999999999999998,0.12824490194830182,,,5
2011-10-18,-0.6432785029378053,-0.0424506603280483,-0.19999999999999996,0.11088403309853434,,,5
2011-10-19,-0.564792478556264,-0.08136141323434085,-0.4999999999999999,0.07280187954668503,,,5
2011-10-20,-0.32834834897074067,-0.11642114838726589,-0.3999999999999999,0.03834106292388661,,,5
2011-10-21,-0.13733445131474697,-0.14646342334887877,-0.6999999999999998,-0.006932792142317124,,,5
2011-10-24,-0.3095156589180853,-0.1814614794819998,-0.3999999999999999,-0.031132390120236896,,,5
2011-10-25,-0.5980906104864238,-0.22022481215953293,-0.7999999999999998,-0.05754768006347599,,,5
2011-10-26,-0.6154360265911115,-0.2569928030468298,-0.29999999999999993,-0.06753454875247933,,,5
2011-10-27,-0.7573189920869557,-0.29820998861666437,-0.6999999999999998,-0.08982205456141205,,,5
2011-10-28,-0.40591080715448224,-0.33309486348389994,0.0,-0.08982205456141205,,,5
2011-10-31,-0.10328466028838679,-0.3671162346624809,-0.3999999999999999,-0.11311370973149676,,,5
2011-11-01,-0.26911060083115956,-0.4006051781009881,-0.5999999999999999,-0.13870826950000287,,,5
2011-11-02,0.0235398809608849,-0.40982282582928653,0.6999999999999998,-0.11674486476797187,,,5
2011-11-03,-0.13074616748489995,-0.40362912809492135,-0.09999999999999998,-0.1014927624926675,,,5
2011-11-04,0.2034892261326252,-0.37296700093066487,0.5999999999999999,-0.052962399383897324,,,5
2011-11-07,0.20065659147145215,-0.34182521384241094,-0.09999999999999998,-0.027188406017784283,,,5
2011-11-08,0.15979301179034952,-0.3107227599757256,-0.29999999999999993,-0.003511680436592843,,,5
2011-11-09,0.2087635235913737,-0.2780451678064468,0.0,0.007047397252705634,,,5
2011-11-10,0.43645959359610415,-0.2397367424365735,0.29999999999999993,0.05485972912452646,,,5
2011-11-11,0.06725393443207314,-0.2219552619520144,-0.29999999999999993,0.05485972912452646,,,5
2011-11-14,0.6278670068290116,-0.19640802053401674,0.09999999999999998,0.05485972912452646,,,5
2011-11-15,0.578572201488165,-0.18659917533119524,0.5999999999999999,0.054859729124526455,,,5
2011-11-16,0.37213510724999976,-0.18096610342584607,0.09999999999999998,0.05485972912452645,,,5
2011-11-17,0.7014082496387982,-0.1706276976513397,0.5999999999999999,0.06516104617230795,,,5
2011-11-18,0.2458363169154409,-0.16609162552518683,-0.19999999999999996,0.047106291813405796,,,5
2011-11-21,-0.013977318976761143,-0.17482714454928744,0.09999999999999998,0.03291046587213843,,,5
2011-11-22,0.5810364171456139,-0.16580274926224622,0.09999999999999998,0.01483355353362261,,,5
2011-11-23,0.3840226579961117,-0.1612918159571442,-0.09999999999999998,0.0037126744729576292,,,5
2011-11-24,0.6772132894321735,-0.15063735076973103,0.6999999999999998,0.021871271601928553,,,5
2011-11-25,0.5294370067841877,-0.15417509276293181,0.3999999999999999,0.029026301012028743,,,5
2011-11-28,0.824628624612027,-0.13532538494183502,0.5999999999999999,0.0465501979994778,,,5
2011-11-29,0.7451336832867468,-0.11214372569549579,0.29999999999999993,0.05356390217690501,,,5
2011-11-30,0.5652854759808016,-0.09344179811426766,0.29999999999999993,0.06054267547943712,,,5
2011-12-01,0.826793946390486,-0.06080349614930793,0.09999999999999998,0.06054267547943712,,,5
2011-12-02,0.18275699429977624,-0.05027773808037826,0.0,0.05699126603325968,,,5
2011-12-05,0.21357107919623244,-0.044336618039487935,0.09999999999999998,0.04311441965403923,,,5
2011-12-06,-0.21175693300848425,-0.05327951018017384,0.09999999999999998,0.029003013520505126,,,5
2011-12-07,0.23812319496349482,-0.05311899499040199,0.29999999999999993,0.021889025701452406,,,5
2011-12-08,-0.008764264509119454,-0.07341286804562588,-0.4999999999999999,-0.02210550394407477,,,5
2011-12-09,-0.6693981481943123,-0.11335416578603259,-0.5999999999999999,-0.07054081498619547,,,5
2011-12-12,-0.19942455202136164,-0.14066694067506536,0.09999999999999998,-0.10408311847957094,,,5
2011-12-13,-0.08321703568046757,-0.1667723159514681,0.0,-0.14484422619391796,,,5
2011-12-14,-0.44068814874157053,-0.19873176646189492,-0.29999999999999993,-0.19018824613607146,,,5
2011-12-15,-0.3387467581950808,-0.23099845395086188,-0.4999999999999999,-0.2336139706463138,,,5
2011-12-16,-0.6595146054562528,-0.28029096107496404,-0.7999999999999998,-0.29885887024407015,,,5
2011-12-19,-0.8235771146084173,-0.3001378753629083,-0.7999999999999998,-0.3248954977504474,,,5
2011-12-20,-0.7480891033871997,-0.3040080327954891,-0.7999999999999998,-0.34595981351908894,,,5
2011-12-21,-0.7817339503475185,-0.30274092535931735,-0.8999999999999998,-0.3605736124577529,,,5
2011-12-22,-0.053219818738088016,-0.282981622184601,-0.29999999999999993,-0.36810179184308545,,,5
2011-12-23,0.04153246573995451,-0.25635475346613157,-0.09999999999999998,-0.34951320405436914,,,5
2011-12-26,0.05532954168963785,-0.22839015970845153,-0.09999999999999998,-0.3306531800143832,,,5
2011-12-27,0.4463924364414466,-0.18648220972406787,0.29999999999999993,-0.29491109457917386,,,5
2011-12-28,0.6768065858246304,-0.13347494583235797,0.4999999999999999,-0.2460897069852753,,,5
2011-12-29,0.9042140835606762,-0.07293940105439635,0.8999999999999998,-0.17929803818940263,,,5
2011-12-30,0.8429895046446916,-0.01878773109001119,0.8999999999999998,-0.13096089414790296,,,5
2012-01-04,-0.7854400814417762,-0.026818143842604444,-0.8999999999999998,-0.156314859899237,,,5
2012-01-05,-0.7736458681173093,-0.03321761470080333,-0.8999999999999998,-0.18055069830693402,,,5
2012-01-06,-0.8191183978566459,-0.04280056229392803,-0.7999999999999998,-0.20149465232476108,,,5
2012-01-09,-0.7399081421567172,-0.042943570541648456,-0.5999999999999999,-0.21688412660583659,,,5
2012-01-10,-0.6249696983119535,-0.05282038513083842,-0.7999999999999998,-0.2404470883324706,,,5
2012-01-11,-0.8394031945076589,-0.06006564760955127,-0.4999999999999999,-0.25273491061275893,,,5
2012-01-12,-0.6514850030006587,-0.06030457500140103,-0.5999999999999999,-0.2642320564536285,,,5
2012-01-13,-0.6362312281993503,-0.06239124467632257,-0.5999999999999999,-0.2668174535979516,,,5
2012-01-16,-0.540329223207095,-0.06867062768869134,-0.09999999999999998,-0.25743722264585617,,,5
2012-01-17,-0.6638744305539303,-0.08410994805968727,-0.29999999999999993,-0.24659977403445607,,,5
2012-01-18,0.804296645186681,-0.04897022496119239,0.5999999999999999,-0.2097264675615881,,,5
2012-01-19,0.8738929947403585,-0.004448446208013343,0.5999999999999999,-0.16322363227559056,,,5
2012-01-20,0.41640853981473475,0.026496581224123177,0.29999999999999993,-0.14279303278832267,,,5
2012-01-30,0.30504719964650123,0.059254815203729314,0.09999999999999998,-0.1177256393551362,,,5
2012-01-31,0.26119335157944285,0.0799107623210101,-0.09999999999999998,-0.12109689233101226,,,5
2012-02-01,-0.08822285687535518,0.08038115739383965,-0.09999999999999998,-0.11145074583692885,,,5
2012-02-02,-0.3858326210025655,0.0766211714193143,-0.19999999999999996,-0.09890535938948074,,,5
2012-02-03,-0.6918786817592258,0.05398078168807079,-0.7999999999999998,-0.15023667397169332,,,5
2012-02-06,-0.8939896697161218,0.03035231126392743,-0.7999999999999998,-0.17100873840774009,,,5
2012-02-07,-0.9555286055533643,-0.003654151607461609,-0.8999999999999998,-0.22011941919728725,,,5
2012-02-08,-0.9464544676491413,-0.03588799405053901,-0.8999999999999998,-0.2418187724794845,,,5
2012-02-09,-0.9407131769170531,-0.06563630690928997,-0.9999999999999998,-0.2586211400873569,,,5
2012-02-10,-0.9833106326905077,-0.09678485651228944,-0.8999999999999998,-0.2825342746570468,,,5
2012-02-13,-0.91335264865893,-0.13207503151725297,-0.8999999999999998,-0.31701893004047643,,,5
2012-02-14,-0.9590379075210084,-0.15714058050022806,-0.8999999999999998,-0.33073297154421843,,,5
2012-02-15,-0.8573803422579614,-0.19637158883326325,-0.6999999999999998,-0.35340296335670557,,,5
2012-02-16,-0.9001913347355376,-0.23509869213545426,-0.6999999999999998,-0.39754665887864193,,,5
2012-02-17,-0.9711855635632672,-0.2684200771290794,-0.8999999999999998,-0.4240449864737359,,,5
2012-02-20,-0.9762959706776884,-0.31339760457612986,-0.8999999999999998,-0.4736195394775028,,,5
2012-02-21,-0.8808426861508498,-0.3412345105645624,-0.7999999999999998,-0.4880608376799057,,,5
2012-02-22,-0.5014783140444727,-0.35371794888028296,-0.7999999999999998,-0.513528226931245,,,5
2012-02-23,-0.11605729462608934,-0.377037304880936,-0.09999999999999998,-0.521272320408916,,,5
2012-02-24,0.16089094995953188,-0.38482965688231735,0.09999999999999998,-0.513528226931245,,,5
2012-02-27,0.27134404693294384,-0.40071149956188556,0.09999999999999998,-0.5445500146554599,,,5
2012-02-28,0.022502004844056123,-0.4193786298309572,0.09999999999999998,-0.5593059438394548,,,5
2012-02-29,0.050900119149184034,-0.45173772441913995,0.19999999999999996,-0.5817722297936986,,,5
2012-03-01,0.2602895443271993,-0.4738901140746253,0.19999999999999996,-0.5870004108809137,,,5
2012-03-02,0.4503082882753812,-0.4793158323063041,0.19999999999999996,-0.5922784687934934,,,5
2012-03-05,0.5375137945321117,-0.49453270601314087,0.09999999999999998,-0.5922784687934934,,,5
2012-03-06,0.5875276778696384,-0.4762323732218143,0.0,-0.5922784687934934,,,5
2012-03-07,0.5843404817280262,-0.4599111538643881,0.0,-0.5968478843211333,,,5
