date,NormalIC,NormalIR,RankIC,RankIR,FacRtn,RtnIR,number
2017-01-25,0.5799571816606719,-0.026797092891410627,0.6013986013986016,-0.043967699331836856,0.08253430321944877,-0.0009984867351547542,12
2017-01-26,0.6183719247534465,0.012124989931515317,0.6783216783216784,0.0003534969479269821,0.10198586631523118,0.03043616590338385,12
2017-02-03,0.5941626905806096,0.05193396521663233,0.6153846153846155,0.04714533709528066,0.12805781493358281,0.10172307490485379,12
2017-02-06,0.6086630178777204,0.10433522222200366,0.6293706293706295,0.11051907314680062,0.10680921889517406,0.17929521334556567,12
2017-02-07,0.6156822452932261,0.15734385935447867,0.6083916083916086,0.16667509096053457,0.17576199580337734,0.2526286999336571,12
2017-02-08,0.6414987783723042,0.20559891941913455,0.6153846153846155,0.21178086057742113,0.1893190187655785,0.30778234772770213,12
2017-02-09,0.6595170133218111,0.25339121590727015,0.6643356643356645,0.25744161836085355,0.23288430181153702,0.37225605190844513,12
2017-02-10,0.42723574952596893,0.2906768063094825,0.6503496503496505,0.28943618356270917,0.19406325352498366,0.4234439931309373,12
2017-02-13,0.22023172404645144,0.29956202219724537,0.2657342657342658,0.29558119106952463,-0.02067774445171927,0.4114623507585672,12
2017-02-14,0.25477881389952756,0.3013303720308578,0.4265734265734267,0.3090648688700015,0.13541108979428276,0.4187605379676307,12
2017-02-15,0.14087688155606434,0.29846748139509066,0.05594405594405596,0.30133989968784897,0.003860203613690494,0.39412506605334124,12
2017-02-16,0.2921024713132349,0.29880741410049433,0.20279720279720284,0.295400195531397,0.05509265788969706,0.3888733485019995,12
2017-02-17,0.18879574525208762,0.29372387889403634,0.32867132867132876,0.2999438631479392,0.09585180617548639,0.39051490296551933,12
2017-02-20,-0.0663167333855964,0.27974787873397494,-0.04195804195804197,0.28432338558019726,-0.023825824903993688,0.3695076522789895,12
2017-02-21,-0.1840238020867809,0.26502129986376094,-0.22377622377622383,0.2698475958002745,-0.057519111380335,0.3452165911057345,12
2017-02-22,-0.3386445274022218,0.23743231763336053,-0.3846153846153847,0.23841014339462446,-0.07245451406541592,0.3165406975662919,12
2017-02-23,-0.35843897596755636,0.20471749626823016,-0.4825174825174826,0.2010872446049449,-0.07244176956160271,0.29023794628492205,12
2017-02-24,-0.35769510441138647,0.17090129375868307,-0.5104895104895106,0.16179651490936775,-0.07423393090795025,0.2553464494500028,12
2017-02-27,-0.42828008494030145,0.1314215222660343,-0.6013986013986016,0.115644186711966,-0.08887516243169931,0.20204234890349093,12
2017-02-28,-0.36287001590018164,0.09506745699917481,-0.44055944055944063,0.08227164319622113,-0.06689167774296453,0.16738460883323192,12
2017-03-01,-0.40869180712257086,0.060982119617745294,-0.5874125874125875,0.04023515032399947,-0.11377675001551316,0.11923897790789599,12
2017-03-02,-0.4399630241985359,0.028904324176933994,-0.5594405594405596,0.006799706419366503,-0.10235424856336758,0.0744008996921613,12
2017-03-03,-0.30137372051191613,0.004664964720172228,-0.5104895104895106,-0.01896327911199332,-0.03598756507722556,0.05458103116546633,12
2017-03-06,-0.10693762903889462,-0.0013471990599471185,-0.14685314685314688,-0.019253081351450152,-0.055410065331602976,0.0365335236493323,12
