date,NormalIC,NormalIR,RankIC,RankIR,FacRtn,RtnIR,number
2011-05-18,0.41908413166370295,-0.050874508492201743,0.3999999999999999,-0.04827799801613479,,,5
2011-05-19,-0.38005895390644345,-0.08611589278452648,0.09999999999999998,-0.06950369636229495,,,5
2011-05-20,0.6807653568189813,-0.048819289944354076,0.3999999999999999,-0.03492648791145821,,,5
2011-05-23,0.32713336411813904,-0.015273017523225813,0.7999999999999998,0.0003921730109916984,,,5
2011-05-24,-0.6716267168218161,-0.05543179321197477,-0.19999999999999996,-0.017094707243508037,,,5
2011-05-25,-0.6271346447761018,-0.048581298913772226,-0.6999999999999998,-0.014234801408488549,,,5
2011-05-26,0.03156756028908172,-0.023532445861340637,0.4999999999999999,0.024053377180617036,,,5
2011-05-27,0.6398987712086606,0.006612729694438772,0.3999999999999999,0.04774885442884626,,,5
2011-05-30,0.04060234159655397,0.004060637655793678,0.19999999999999996,0.05962473214183861,,,5
2011-05-31,-0.3230345608421399,-0.0013693523318416008,-0.29999999999999993,0.056577959010794605,,,5
2011-06-01,0.6176549151473799,0.0070547220105069575,0.3999999999999999,0.056577959010794605,,,5
2011-06-02,-0.706747472274016,-0.030309772660612425,-0.6999999999999998,0.023813230633371513,,,5
2011-06-03,-0.10924698168334994,-0.020327772171575584,-0.29999999999999993,0.020857339046147554,,,5
2011-06-07,0.03143572726067308,-0.02327446164691949,-0.29999999999999993,0.023825691044249846,,,5
2011-06-08,0.6474756339303429,-0.011960944033982117,0.5999999999999999,0.04103733488412356,,,5
2011-06-09,-0.5189662882507643,0.00029906224827818057,-0.5999999999999999,0.053569463751452766,,,5
2011-06-10,0.6505686115999413,0.0425451984969401,0.7999999999999998,0.10120856620352539,,,5
2011-06-13,0.9608800288922759,0.08626629627717601,0.8999999999999998,0.13800979046469503,,,5
2011-06-14,-0.3959782171786132,0.09502615838623141,-0.29999999999999993,0.14125539630753875,,,5
2011-06-15,-0.3945968351777719,0.07071870762009823,-0.3999999999999999,0.11741634285151756,,,5
2011-06-16,0.6757365646745033,0.06631828943901807,0.8999999999999998,0.11502300790401469,,,5
2011-06-17,-0.3212228543851404,0.02901195097622036,0.0,0.08770458957926282,,,5
2011-06-20,-0.7499187560259473,0.0279498242024765,-0.7999999999999998,0.08770458957926282,,,5
2011-06-21,-0.7025156068347036,-0.004397419342428909,-0.09999999999999998,0.07286622620329102,,,5
2011-06-22,-0.7626181192720941,-0.034025859131277356,-0.7999999999999998,0.04190853529993731,,,5
2011-06-23,0.04040833345246896,-0.04390208970528993,0.09999999999999998,0.0331361939729899,,,5
2011-06-24,-0.8129046590335988,-0.04481388604546691,-0.19999999999999996,0.04545605557629494,,,5
2011-06-27,-0.05212971608153238,-0.044744142808382174,-0.09999999999999998,0.03054776591506457,,,5
2011-06-28,0.31259443244041085,-0.05175868251727913,0.29999999999999993,0.02070045308952466,,,5
2011-06-29,0.01552188345540081,-0.057840483433505264,0.5999999999999999,0.03257671761964206,,,5
2011-06-30,-0.5294003869983179,-0.08005169344561297,0.0,0.03257671761964206,,,5
2011-07-01,0.0800248653385036,-0.09314502306820119,0.5999999999999999,0.026753271659233812,,,5
